"mlg_id","chd_id","rcs_id"
"40412","3457","1015"
"40413","3457","21"
"40414","3457","33"
"40415","3457","1055"
"40416","3457","1008"
"40417","3457","1016"
"40418","3457","27"
"40419","3457","45"
"40420","3457","1045"
"40421","3457","38"
"40422","3457","1005"
"40423","3457","1043"
"40424","3457","1017"
"40425","3457","3"
"40426","3457","1037"
"40427","3457","37"
"40428","3457","1042"
"40429","3457","1051"
"40430","3457","1013"
"40431","3457","1039"
"40432","3457","2"
"40433","3457","1026"
"40434","3457","1041"
"40435","3457","1054"
"40436","3457","1018"
"40437","3457","35"
"40438","3458","46"
"40439","3458","88"
"40440","3458","68"
"40441","3458","43"
"40442","3458","1046"
"40443","3458","115"
"40444","3458","1044"
"40445","3458","7"
"40446","3458","1028"
"40447","3458","1038"
"40448","3458","69"
"40449","3458","11"
"40450","3458","42"
"40451","3458","1052"
"40452","3458","109"
"40453","3458","1014"
"40454","3458","47"
"40455","3458","1011"
"40456","3458","1019"
"40457","3458","1027"
"40458","3458","1034"
"40459","3458","1040"
"40460","3458","1053"
"40461","3458","1047"
"40462","3458","1015"
"40463","3458","21"
"40464","3458","33"
"40465","3458","1055"
"40466","3458","1008"
"40467","3458","1016"
"40468","3458","27"
"40469","3458","45"
"40470","3458","1045"
"40471","3458","1043"
"40472","3458","1017"
"40473","3458","3"
"40474","3458","1037"
"40475","3458","37"
"40476","3458","1042"
"40477","3458","1051"
"40478","3458","1039"
"40480","3458","1026"
"40481","3458","1041"
"40482","3458","1054"
"40483","3458","1018"
"40484","3458","35"
"40485","3464","46"
"40486","3464","43"
"40487","3464","7"
"40488","3464","11"
"40489","3464","42"
"40490","3464","21"
"40491","3464","3"
"40492","3464","1026"
"40493","2873","1052"
"40494","2873","1053"
"40495","2873","1055"
"40496","2873","1051"
"40497","2873","1054"
"40498","3476","46"
"40499","3476","88"
"40500","3476","68"
"40501","3476","43"
"40502","3476","1046"
"40503","3476","115"
"40504","3476","1044"
"40505","3476","7"
"40506","3476","1028"
"40507","3476","1038"
"40508","3476","69"
"40509","3476","11"
"40510","3476","42"
"40511","3476","1052"
"40512","3476","109"
"40513","3476","1014"
"40514","3476","47"
"40515","3476","1011"
"40516","3476","1019"
"40517","3476","1027"
"40518","3476","1034"
"40519","3476","1040"
"40520","3476","1053"
"40521","3476","1047"
"40522","3476","1015"
"40523","3476","21"
"40524","3476","33"
"40525","3476","1055"
"40526","3476","1008"
"40527","3476","1016"
"40528","3476","27"
"40529","3476","45"
"40530","3476","1045"
"40531","3476","1043"
"40532","3476","1017"
"40533","3476","3"
"40534","3476","1037"
"40535","3476","37"
"40536","3476","1042"
"40537","3476","1051"
"40538","3476","1039"
"40539","3476","2"
"40540","3476","1026"
"40541","3476","1041"
"40542","3476","1054"
"40543","3476","1018"
"40544","3476","35"
"40545","3479","46"
"40546","3479","43"
"40547","3479","7"
"40548","3479","11"
"40549","3479","42"
"40550","3479","21"
"40551","3479","3"
"40552","3479","1026"
"40553","3483","46"
"40554","3483","88"
"40555","3483","68"
"40556","3483","43"
"40557","3483","1046"
"40558","3483","115"
"40559","3483","1044"
"40560","3483","7"
"40561","3483","1028"
"40562","3483","1038"
"40563","3483","69"
"40564","3483","11"
"40565","3483","42"
"40566","3483","1052"
"40567","3483","109"
"40568","3483","1014"
"40569","3483","47"
"40570","3483","1011"
"40571","3483","1019"
"40572","3483","1027"
"40573","3483","1034"
"40574","3483","1040"
"40575","3483","1053"
"40576","3483","1047"
"40577","3483","1015"
"40578","3483","21"
"40579","3483","33"
"40580","3483","1055"
"40581","3483","1008"
"40582","3483","1016"
"40583","3483","27"
"40584","3483","45"
"40585","3483","1045"
"40586","3483","1043"
"40587","3483","1017"
"40588","3483","3"
"40589","3483","1037"
"40590","3483","37"
"40591","3483","1042"
"40592","3483","1051"
"40593","3483","1039"
"40594","3483","2"
"40595","3483","1026"
"40596","3483","1041"
"40597","3483","1054"
"40598","3483","1018"
"40599","3483","35"
"40600","3484","46"
"40601","3484","43"
"40602","3484","7"
"40603","3484","11"
"40604","3484","42"
"40605","3484","21"
"40606","3484","3"
"40607","3484","1026"
"40608","3494","46"
"40609","3494","88"
"40610","3494","68"
"40611","3494","43"
"40612","3494","1046"
"40613","3494","115"
"40614","3494","1044"
"40615","3494","7"
"40616","3494","1028"
"40617","3494","1038"
"40618","3494","69"
"40619","3494","11"
"40620","3494","42"
"40621","3494","1052"
"40622","3494","109"
"40623","3494","1014"
"40624","3494","47"
"40625","3494","1011"
"40626","3494","1019"
"40627","3494","1027"
"40628","3494","1034"
"40629","3494","1040"
"40630","3494","1053"
"40631","3494","1047"
"40632","3494","1015"
"40633","3494","21"
"40634","3494","33"
"40635","3494","1008"
"40636","3494","1016"
"40637","3494","27"
"40638","3494","45"
"40639","3494","1045"
"40640","3494","1043"
"40641","3494","1017"
"40642","3494","3"
"40643","3494","1037"
"40644","3494","37"
"40645","3494","1042"
"40646","3494","1051"
"40647","3494","1039"
"40648","3494","2"
"40649","3494","1026"
"40650","3494","1041"
"40651","3494","1054"
"40652","3494","1018"
"40653","3494","35"
"40654","3307","46"
"40655","3307","43"
"40656","3307","7"
"40657","3307","11"
"40658","3307","42"
"40659","3307","21"
"40660","3307","3"
"40661","3307","1026"
"40662","3419","46"
"40663","3419","43"
"40664","3419","7"
"40665","3419","11"
"40666","3419","42"
"40667","3419","21"
"40668","3419","3"
"40669","3419","1026"
"40670","3118","1051"
"40671","3506","46"
"40672","3506","43"
"40673","3506","7"
"40674","3506","11"
"40675","3506","42"
"40676","3506","21"
"40677","3506","3"
"40678","3506","1026"
"40679","3508","46"
"40680","3508","88"
"40681","3508","68"
"40682","3508","43"
"40683","3508","115"
"40684","3508","7"
"40685","3508","69"
"40686","3508","11"
"40687","3508","42"
"40688","3508","109"
"40689","3508","47"
"40690","3508","1034"
"40691","3508","21"
"40692","3508","33"
"40693","3508","1008"
"40694","3508","27"
"40695","3508","3"
"40696","3508","37"
"40697","3508","1051"
"40698","3508","2"
"40699","3508","1026"
"40700","3508","35"
"40701","3507","46"
"40702","3507","43"
"40703","3507","7"
"40704","3507","11"
"40705","3507","42"
"40706","3507","21"
"40707","3507","3"
"40708","3507","1026"
"40709","3295","1051"
"40710","3522","1051"
"40711","3527","46"
"40712","3527","47"
"40713","3527","1051"
"40714","3527","1026"
"40715","3353","46"
"40716","3353","43"
"40717","3353","7"
"40718","3353","11"
"40719","3353","42"
"40720","3353","21"
"40721","3353","3"
"40722","3353","1026"
"40723","3524","46"
"40724","3524","43"
"40725","3524","7"
"40726","3524","11"
"40727","3524","42"
"40728","3524","21"
"40729","3524","3"
"40730","3524","1026"
"40731","3528","1051"
"40732","3373","46"
"40733","3373","88"
"40734","3373","68"
"40735","3373","43"
"40736","3373","7"
"40737","3373","69"
"40738","3373","11"
"40739","3373","42"
"40740","3373","109"
"40741","3373","47"
"40742","3373","1034"
"40743","3373","21"
"40744","3373","33"
"40745","3373","1008"
"40746","3373","27"
"40747","3373","3"
"40748","3373","37"
"40749","3373","1051"
"40750","3373","1013"
"40751","3373","2"
"40752","3373","1026"
"40753","3373","35"
"40754","3300","46"
"40755","3300","88"
"40756","3300","68"
"40757","3300","43"
"40758","3300","7"
"40759","3300","69"
"40760","3300","11"
"40761","3300","42"
"40762","3300","109"
"40763","3300","76"
"40764","3300","1031"
"40765","3300","47"
"40766","3300","1034"
"40767","3300","19"
"40768","3300","21"
"40769","3300","33"
"40770","3300","1008"
"40771","3300","27"
"40772","3300","38"
"40773","3300","1005"
"40774","3300","3"
"40775","3300","37"
"40776","3300","1051"
"40777","3300","1013"
"40778","3300","2"
"40779","3300","1026"
"40780","3300","35"
"40781","1502","46"
"40782","1502","7"
"40783","1502","11"
"40784","1502","42"
"40785","1502","21"
"40786","1502","3"
"40787","1502","1026"
"40788","3552","46"
"40789","3552","43"
"40790","3552","7"
"40791","3552","11"
"40792","3552","42"
"40793","3552","21"
"40794","3552","3"
"40795","1824","1034"
"40796","1824","1051"
"40797","1824","1026"
"40798","2486","46"
"40799","2486","1026"
"40800","2686","46"
"40801","2686","88"
"40802","2686","68"
"40803","2686","43"
"40804","2686","1046"
"40805","2686","115"
"40806","2686","1044"
"40807","2686","7"
"40808","2686","1028"
"40809","2686","1038"
"40810","2686","69"
"40811","2686","11"
"40812","2686","42"
"40813","2686","1052"
"40814","2686","109"
"40815","2686","1014"
"40816","2686","76"
"40817","2686","1031"
"40818","2686","47"
"40819","2686","1011"
"40820","2686","1019"
"40821","2686","1027"
"40822","2686","1040"
"40823","2686","1053"
"40824","2686","19"
"40825","2686","1047"
"40826","2686","1015"
"40827","2686","21"
"40828","2686","33"
"40829","2686","1008"
"40830","2686","1016"
"40831","2686","27"
"40832","2686","45"
"40833","2686","1045"
"40834","2686","38"
"40835","2686","1005"
"40836","2686","1043"
"40837","2686","1017"
"40838","2686","3"
"40839","2686","1037"
"40840","2686","37"
"40841","2686","1042"
"40842","2686","1051"
"40843","2686","1013"
"40844","2686","1039"
"40845","2686","2"
"40846","2686","1026"
"40847","2686","1041"
"40848","2686","1054"
"40849","2686","1018"
"40850","2686","35"
"40851","3394","46"
"40852","3394","88"
"40853","3394","68"
"40854","3394","43"
"40855","3394","1046"
"40856","3394","115"
"40857","3394","1044"
"40858","3394","7"
"40859","3394","1028"
"40860","3394","1038"
"40861","3394","69"
"40862","3394","11"
"40863","3394","42"
"40864","3394","1052"
"40865","3394","109"
"40866","3394","1014"
"40867","3394","47"
"40868","3394","1011"
"40869","3394","1019"
"40870","3394","1027"
"40871","3394","1040"
"40872","3394","1053"
"40873","3394","1047"
"40874","3394","1015"
"40875","3394","21"
"40876","3394","33"
"40877","3394","1008"
"40878","3394","1016"
"40879","3394","27"
"40880","3394","45"
"40881","3394","1045"
"40882","3394","1043"
"40883","3394","1017"
"40884","3394","3"
"40885","3394","1037"
"40886","3394","37"
"40887","3394","1042"
"40888","3394","1051"
"40889","3394","1039"
"40890","3394","2"
"40891","3394","1026"
"40892","3394","1041"
"40893","3394","1054"
"40894","3394","1018"
"40895","3394","35"
"40896","3435","46"
"40897","3435","88"
"40898","3435","68"
"40899","3435","43"
"40900","3435","1046"
"40901","3435","115"
"40902","3435","1044"
"40903","3435","7"
"40904","3435","1028"
"40905","3435","1038"
"40906","3435","69"
"40907","3435","11"
"40908","3435","42"
"40909","3435","1052"
"40910","3435","109"
"40911","3435","1014"
"40912","3435","47"
"40913","3435","1011"
"40914","3435","1019"
"40915","3435","1027"
"40916","3435","1034"
"40917","3435","1040"
"40918","3435","1053"
"40919","3435","1047"
"40920","3435","1015"
"40921","3435","21"
"40922","3435","33"
"40923","3435","1008"
"40924","3435","1016"
"40925","3435","27"
"40926","3435","45"
"40927","3435","1045"
"40928","3435","1043"
"40929","3435","1017"
"40930","3435","3"
"40931","3435","1037"
"40932","3435","37"
"40933","3435","1042"
"40934","3435","1051"
"40935","3435","1039"
"40936","3435","2"
"40937","3435","1026"
"40938","3435","1041"
"40939","3435","1054"
"40940","3435","1018"
"40941","3435","35"
"40942","3466","46"
"40943","3466","88"
"40944","3466","68"
"40945","3466","43"
"40946","3466","1046"
"40947","3466","115"
"40948","3466","1044"
"40949","3466","7"
"40950","3466","1028"
"40951","3466","1038"
"40952","3466","69"
"40953","3466","11"
"40954","3466","42"
"40955","3466","1052"
"40956","3466","109"
"40957","3466","1014"
"40958","3466","47"
"40959","3466","1011"
"40960","3466","1019"
"40961","3466","1027"
"40962","3466","1034"
"40963","3466","1040"
"40964","3466","1053"
"40965","3466","1047"
"40966","3466","1015"
"40967","3466","21"
"40968","3466","33"
"40969","3466","1008"
"40970","3466","1016"
"40971","3466","27"
"40972","3466","45"
"40973","3466","1045"
"40974","3466","1043"
"40975","3466","1017"
"40976","3466","3"
"40977","3466","1037"
"40978","3466","37"
"40979","3466","1042"
"40980","3466","1051"
"40981","3466","1039"
"40982","3466","2"
"40983","3466","1026"
"40984","3466","1041"
"40985","3466","1054"
"40986","3466","1018"
"40987","3466","35"
"40988","3477","46"
"40989","3477","88"
"40990","3477","68"
"40991","3477","43"
"40992","3477","1046"
"40993","3477","115"
"40994","3477","1044"
"40995","3477","7"
"40996","3477","1028"
"40997","3477","1038"
"40998","3477","69"
"40999","3477","11"
"41000","3477","42"
"41001","3477","1052"
"41002","3477","109"
"41003","3477","1014"
"41004","3477","47"
"41005","3477","1011"
"41006","3477","1019"
"41007","3477","1027"
"41008","3477","1040"
"41009","3477","1053"
"41010","3477","1047"
"41011","3477","1015"
"41012","3477","21"
"41013","3477","33"
"41014","3477","1008"
"41015","3477","1016"
"41016","3477","27"
"41017","3477","45"
"41018","3477","1045"
"41019","3477","1043"
"41020","3477","1017"
"41021","3477","3"
"41022","3477","1037"
"41023","3477","37"
"41024","3477","1042"
"41025","3477","1051"
"41026","3477","1039"
"41027","3477","2"
"41028","3477","1026"
"41029","3477","1041"
"41030","3477","1054"
"41031","3477","1018"
"41032","3477","35"
"41033","3481","46"
"41034","3481","88"
"41035","3481","68"
"41036","3481","43"
"41037","3481","1046"
"41038","3481","115"
"41039","3481","1044"
"41040","3481","7"
"41041","3481","1028"
"41042","3481","1038"
"41043","3481","69"
"41044","3481","11"
"41045","3481","42"
"41046","3481","1052"
"41047","3481","109"
"41048","3481","1014"
"41049","3481","47"
"41050","3481","1011"
"41051","3481","1019"
"41052","3481","1027"
"41053","3481","1040"
"41054","3481","1053"
"41055","3481","1047"
"41056","3481","1015"
"41057","3481","21"
"41058","3481","33"
"41059","3481","1008"
"41060","3481","1016"
"41061","3481","27"
"41062","3481","45"
"41063","3481","1045"
"41064","3481","1043"
"41065","3481","1017"
"41066","3481","3"
"41067","3481","1037"
"41068","3481","37"
"41069","3481","1042"
"41070","3481","1051"
"41071","3481","1039"
"41072","3481","2"
"41073","3481","1026"
"41074","3481","1041"
"41075","3481","1054"
"41076","3481","1018"
"41077","3481","35"
"41078","3509","1052"
"41079","3509","1053"
"41080","3509","1051"
"41081","3509","1054"
"41083","3393","46"
"41084","3393","88"
"41085","3393","68"
"41086","3393","43"
"41087","3393","1046"
"41088","3393","115"
"41089","3393","1044"
"41090","3393","7"
"41091","3393","1028"
"41092","3393","1038"
"41093","3393","69"
"41094","3393","11"
"41095","3393","42"
"41096","3393","1052"
"41097","3393","109"
"41098","3393","1014"
"41099","3393","47"
"41100","3393","1011"
"41101","3393","1019"
"41102","3393","1027"
"41103","3393","1040"
"41104","3393","1053"
"41105","3393","1047"
"41106","3393","1015"
"41107","3393","21"
"41108","3393","33"
"41109","3393","1008"
"41110","3393","1016"
"41111","3393","27"
"41112","3393","45"
"41113","3393","1045"
"41114","3393","1043"
"41115","3393","1017"
"41116","3393","3"
"41117","3393","1037"
"41118","3393","37"
"41119","3393","1042"
"41120","3393","1051"
"41121","3393","1039"
"41122","3393","2"
"41123","3393","1026"
"41124","3393","1041"
"41125","3393","1054"
"41126","3393","1018"
"41127","3393","35"
"41128","3436","46"
"41129","3436","43"
"41130","3436","7"
"41131","3436","69"
"41132","3436","42"
"41133","3436","21"
"41134","3436","3"
"41135","3436","1026"
"41136","3437","46"
"41137","3437","7"
"41141","3437","3"
"41142","3437","43"
"41143","3437","11"
"41144","3437","42"
"41145","3437","21"
"41146","3437","1026"
"41147","3500","43"
"41148","3500","7"
"41149","3500","11"
"41150","3500","42"
"41151","3500","21"
"41152","3500","3"
"41153","3500","1026"
"41154","1641","1034"
"41155","1641","1051"
"41156","1641","1026"
"41157","1689","1034"
"41158","1689","1051"
"41159","1689","2"
"41160","1689","1026"
"41161","2818","1031"
"41162","2818","1034"
"41163","2818","1051"
"41164","2818","1026"
"41165","3262","1034"
"41166","3262","1051"
"41167","3262","1013"
"41168","3262","2"
"41169","3500","46"
"41170","3335","46"
"41171","3335","43"
"41172","3335","7"
"41173","3335","11"
"41174","3335","42"
"41175","3335","3"
"41176","3335","1026"
"41177","3335","21"
"41178","3478","46"
"41179","3478","43"
"41180","3478","7"
"41181","3478","11"
"41182","3478","42"
"41183","3478","21"
"41184","3478","3"
"41185","3478","1026"
"41186","3498","46"
"41188","3498","43"
"41189","3498","7"
"41190","3498","11"
"41191","3498","42"
"41192","3498","21"
"41193","3498","3"
"41194","3498","1026"
"41195","3499","46"
"41196","3499","43"
"41197","3499","7"
"41198","3499","11"
"41199","3499","42"
"41200","3499","21"
"41201","3499","3"
"41202","3499","1026"
"41203","3327","46"
"41204","3327","43"
"41205","3327","7"
"41206","3327","11"
"41207","3327","42"
"41208","3327","21"
"41209","3327","3"
"41210","3327","1026"
"41211","3328","46"
"41212","3328","43"
"41213","3328","7"
"41214","3328","11"
"41215","3328","42"
"41216","3328","21"
"41217","3328","3"
"41218","3328","1026"
"41219","3374","46"
"41220","3374","43"
"41221","3374","7"
"41222","3374","11"
"41223","3374","42"
"41224","3374","21"
"41225","3374","3"
"41226","3374","1026"
"41227","1331","1051"
"41228","2336","1051"
"41229","2648","1051"
"41230","1298","1051"
"41231","1298","1026"
"41232","3230","1051"
"41233","3234","1051"
"41234","3482","46"
"41235","3482","43"
"41236","3482","7"
"41237","3482","11"
"41238","3482","21"
"41239","3482","3"
"41240","3259","88"
"41241","3259","68"
"41242","3259","1046"
"41243","3259","115"
"41244","3259","1044"
"41245","3259","1028"
"41246","3259","1038"
"41247","3259","69"
"41248","3259","1052"
"41249","3259","109"
"41250","3259","1014"
"41251","3259","47"
"41252","3259","1034"
"41253","3259","1040"
"41254","3259","1053"
"41255","3259","1047"
"41256","3259","1015"
"41257","3259","33"
"41258","3259","1008"
"41259","3259","1016"
"41260","3259","27"
"41261","3259","45"
"41262","3259","1045"
"41263","3259","1043"
"41264","3259","1017"
"41265","3259","1037"
"41266","3259","37"
"41267","3259","1042"
"41268","3259","1051"
"41269","3259","1039"
"41270","3259","2"
"41271","3259","1026"
"41272","3259","1041"
"41273","3259","1054"
"41274","3259","1018"
"41275","3259","35"
"41276","2963","88"
"41277","2963","68"
"41278","2963","109"
"41279","2963","1014"
"41280","2963","76"
"41281","2963","1031"
"41282","2963","47"
"41283","2963","1034"
"41284","2963","19"
"41285","2963","1015"
"41286","2963","33"
"41287","2963","1008"
"41288","2963","27"
"41289","2963","38"
"41290","2963","1005"
"41291","2963","37"
"41292","2963","1051"
"41293","2963","1013"
"41294","2963","2"
"41295","2963","1026"
"41296","2963","35"
"41297","3518","1051"
"41298","3525","46"
"41299","3525","43"
"41300","3525","7"
"41301","3525","11"
"41302","3525","21"
"41303","3525","3"
"41304","3525","1026"
"41305","3526","46"
"41306","3526","43"
"41307","3526","7"
"41308","3526","11"
"41309","3526","21"
"41310","3526","3"
"41311","3526","1026"
"41312","3530","46"
"41313","3530","43"
"41314","3530","7"
"41315","3530","11"
"41316","3530","21"
"41317","3530","3"
"41318","3530","1026"
"41319","1298","1034"
"41320","3034","46"
"41321","3034","43"
"41322","3034","7"
"41323","3034","11"
"41324","3034","21"
"41325","3034","3"
"41326","3034","1026"
"41327","3553","46"
"41328","3553","43"
"41329","3553","7"
"41330","3553","11"
"41331","3553","21"
"41332","3553","3"
"41333","3553","1026"
"41334","3485","46"
"41335","3485","43"
"41336","3485","7"
"41337","3485","11"
"41338","3485","21"
"41339","3485","3"
"41340","3485","1026"
"41341","3564","46"
"41342","3564","43"
"41343","3564","7"
"41344","3564","11"
"41345","3564","21"
"41346","3564","3"
"41347","3564","1026"
"41348","3579","46"
"41349","3579","43"
"41350","3579","7"
"41351","3579","11"
"41352","3579","42"
"41353","3579","21"
"41354","3579","3"
"41355","3051","46"
"41356","3051","43"
"41357","3051","7"
"41358","3051","11"
"41359","3051","42"
"41360","3051","21"
"41361","3051","3"
"41362","3107","88"
"41363","3107","68"
"41364","3107","69"
"41365","3107","109"
"41366","3107","76"
"41367","3107","1031"
"41368","3107","47"
"41369","3107","1034"
"41370","3107","19"
"41371","3107","33"
"41372","3107","1008"
"41373","3107","38"
"41374","3107","1005"
"41375","3107","37"
"41376","3107","1013"
"41377","3107","2"
"41378","3107","1026"
"41379","3107","35"
"41380","3107","1046"
"41381","3107","115"
"41382","3107","1044"
"41383","3107","1028"
"41384","3107","1038"
"41385","3107","1052"
"41386","3107","1014"
"41387","3107","1011"
"41388","3107","1019"
"41389","3107","1027"
"41390","3107","1040"
"41391","3107","1053"
"41392","3107","1047"
"41393","3107","1015"
"41394","3107","1016"
"41395","3107","27"
"41396","3107","45"
"41397","3107","1045"
"41398","3107","1043"
"41399","3107","1017"
"41400","3107","1037"
"41401","3107","1042"
"41402","3107","1051"
"41403","3107","1039"
"41404","3107","1041"
"41405","3107","1054"
"41406","3107","1018"
"41407","3296","88"
"41408","3296","68"
"41409","3296","1046"
"41410","3296","115"
"41411","3296","1044"
"41412","3296","1028"
"41413","3296","1038"
"41414","3296","69"
"41415","3296","1052"
"41416","3296","109"
"41417","3296","1014"
"41418","3296","47"
"41419","3296","1011"
"41420","3296","1019"
"41421","3296","1027"
"41422","3296","1034"
"41423","3296","1040"
"41424","3296","1053"
"41425","3296","1047"
"41426","3296","1015"
"41427","3296","33"
"41428","3296","1008"
"41429","3296","1016"
"41430","3296","27"
"41431","3296","45"
"41432","3296","1045"
"41433","3296","1043"
"41434","3296","1017"
"41435","3296","1037"
"41436","3296","37"
"41437","3296","1042"
"41438","3296","1051"
"41439","3296","1039"
"41440","3296","2"
"41441","3296","1026"
"41442","3296","1041"
"41443","3296","1054"
"41444","3296","1018"
"41445","3296","35"
"41446","3573","46"
"41449","3573","43"
"41450","3573","7"
"41452","3573","11"
"41456","3573","21"
"41460","3573","3"
"41464","3573","1026"
"41466","3524","88"
"41467","3524","68"
"41468","3524","69"
"41469","3524","109"
"41470","3524","76"
"41471","3524","1031"
"41472","3524","47"
"41473","3524","1034"
"41474","3524","19"
"41475","3524","33"
"41476","3524","1008"
"41477","3524","27"
"41478","3524","38"
"41479","3524","1005"
"41480","3524","37"
"41481","3524","1051"
"41482","3524","1013"
"41483","3524","2"
"41484","3524","35"
"41485","3353","88"
"41486","3353","68"
"41487","3353","69"
"41488","3353","109"
"41489","3353","76"
"41490","3353","1031"
"41491","3353","47"
"41492","3353","1034"
"41493","3353","33"
"41494","3353","1008"
"41495","3353","27"
"41496","3353","38"
"41497","3353","1005"
"41498","3353","37"
"41499","3353","1051"
"41500","3353","1013"
"41501","3353","2"
"41502","3353","35"
"41503","3353","1046"
"41504","3353","115"
"41505","3353","1044"
"41506","3353","1028"
"41507","3353","1038"
"41508","3353","1052"
"41509","3353","1014"
"41510","3353","1011"
"41511","3353","1019"
"41512","3353","1027"
"41513","3353","1040"
"41514","3353","1053"
"41515","3353","19"
"41516","3353","1047"
"41517","3353","1015"
"41518","3353","1016"
"41519","3353","45"
"41520","3353","1045"
"41521","3353","1043"
"41522","3353","1017"
"41523","3353","1037"
"41524","3353","1042"
"41525","3353","1039"
"41526","3353","1041"
"41527","3353","1054"
"41528","3353","1018"
"41529","3524","1046"
"41530","3524","115"
"41531","3524","1044"
"41532","3524","1028"
"41533","3524","1038"
"41534","3524","1052"
"41535","3524","1014"
"41536","3524","1011"
"41537","3524","1019"
"41538","3524","1027"
"41539","3524","1040"
"41540","3524","1053"
"41541","3524","1047"
"41542","3524","1015"
"41543","3524","1016"
"41544","3524","45"
"41545","3524","1045"
"41546","3524","1043"
"41547","3524","1017"
"41548","3524","1037"
"41549","3524","1042"
"41550","3524","1039"
"41551","3524","1041"
"41552","3524","1054"
"41553","3524","1018"
"41554","3586","46"
"41555","3586","43"
"41556","3586","7"
"41557","3586","11"
"41558","3586","42"
"41559","3586","21"
"41560","3586","3"
"41561","3587","46"
"41562","3587","43"
"41563","3587","7"
"41564","3587","11"
"41565","3587","42"
"41566","3587","21"
"41567","3587","3"
"41568","3593","46"
"41569","3593","43"
"41570","3593","7"
"41571","3593","11"
"41572","3593","42"
"41573","3593","21"
"41574","3593","3"
"41575","3594","46"
"41576","3594","88"
"41577","3594","68"
"41578","3594","43"
"41579","3594","7"
"41580","3594","69"
"41581","3594","11"
"41582","3594","109"
"41583","3594","47"
"41584","3594","1034"
"41585","3594","21"
"41586","3594","33"
"41587","3594","1008"
"41588","3594","27"
"41589","3594","3"
"41590","3594","37"
"41591","3594","1051"
"41592","3594","2"
"41593","3594","35"
"41594","3595","46"
"41595","3595","43"
"41596","3595","7"
"41597","3595","11"
"41598","3595","42"
"41599","3595","21"
"41600","3595","3"
"41601","3596","46"
"41602","3596","88"
"41603","3596","68"
"41604","3596","43"
"41605","3596","7"
"41606","3596","69"
"41607","3596","11"
"41608","3596","42"
"41609","3596","1014"
"41610","3596","47"
"41611","3596","1015"
"41612","3596","21"
"41613","3596","33"
"41614","3596","1008"
"41615","3596","1016"
"41616","3596","27"
"41617","3596","1017"
"41618","3596","3"
"41619","3596","37"
"41620","3596","2"
"41621","3596","1018"
"41622","3596","35"
"41623","2618","88"
"41624","2618","68"
"41625","2618","1046"
"41626","2618","115"
"41627","2618","1044"
"41628","2618","1038"
"41629","2618","69"
"41630","2618","1052"
"41631","2618","109"
"41632","2618","1014"
"41633","2618","47"
"41634","2618","1040"
"41635","2618","1053"
"41636","2618","1047"
"41637","2618","1015"
"41638","2618","33"
"41639","2618","1008"
"41640","2618","1016"
"41641","2618","27"
"41642","2618","45"
"41643","2618","1045"
"41644","2618","1043"
"41645","2618","1017"
"41646","2618","1037"
"41647","2618","37"
"41648","2618","1042"
"41649","2618","1051"
"41650","2618","1013"
"41651","2618","1039"
"41652","2618","2"
"41653","2618","1041"
"41654","2618","1054"
"41655","2618","1018"
"41656","2618","35"
"41657","3213","46"
"41658","3213","43"
"41659","3213","7"
"41660","3213","11"
"41661","3213","42"
"41662","3213","3"
"41692","3604","46"
"41693","3604","43"
"41694","3604","7"
"41695","3604","11"
"41696","3604","21"
"41697","3604","3"
"41698","3605","46"
"41699","3605","88"
"41700","3605","68"
"41701","3605","43"
"41702","3605","1046"
"41703","3605","115"
"41704","3605","7"
"41705","3605","69"
"41706","3605","11"
"41707","3605","42"
"41708","3605","1014"
"41709","3605","76"
"41710","3605","1031"
"41711","3605","47"
"41712","3605","19"
"41713","3605","1015"
"41714","3605","21"
"41715","3605","33"
"41716","3605","1008"
"41717","3605","1016"
"41718","3605","27"
"41719","3605","45"
"41720","3605","1045"
"41721","3605","38"
"41722","3605","1005"
"41723","3605","1017"
"41724","3605","3"
"41725","3605","1037"
"41726","3605","37"
"41727","3605","1013"
"41728","3582","46"
"41729","3582","88"
"41730","3582","68"
"41731","3582","43"
"41732","3582","7"
"41733","3582","69"
"41734","3582","11"
"41735","3582","42"
"41736","3582","109"
"41737","3582","47"
"41738","3582","1034"
"41739","3582","21"
"41740","3582","33"
"41741","3582","1008"
"41742","3582","27"
"41743","3582","3"
"41744","3582","37"
"41745","3582","1051"
"41746","3582","2"
"41747","3582","35"
"41748","3568","46"
"41749","3568","43"
"41750","3568","7"
"41751","3568","11"
"41752","3568","42"
"41753","3568","21"
"41754","3568","3"
"41755","3568","1026"
"41756","3566","46"
"41757","3566","43"
"41758","3566","7"
"41759","3566","11"
"41760","3566","42"
"41761","3566","21"
"41762","3566","3"
"41763","3566","1026"
"41764","3567","46"
"41765","3567","43"
"41766","3567","7"
"41767","3567","11"
"41768","3567","42"
"41769","3567","21"
"41770","3567","3"
"41771","3567","1026"
"41772","2586","88"
"41773","2586","68"
"41774","2586","69"
"41775","2586","109"
"41776","2586","47"
"41777","2586","1034"
"41778","2586","33"
"41779","2586","1008"
"41780","2586","27"
"41781","2586","37"
"41782","2586","1051"
"41783","2586","2"
"41784","2586","35"
"41785","3585","46"
"41786","3585","88"
"41787","3585","68"
"41788","3585","43"
"41789","3585","7"
"41790","3585","69"
"41791","3585","11"
"41792","3585","42"
"41793","3585","109"
"41794","3585","47"
"41795","3585","1034"
"41796","3585","21"
"41797","3585","33"
