"cla_id","cll_id","agn_id"
"1512","20346","92"
"1513","14203","185"
"1514","14204","92"
"1515","14209","92"
"1516","14210","92"
"1517","14211","92"
"1518","12871","92"
"1519","12877","92"
"1520","6534","92"
"1521","16308","76"
"1522","16308","185"
"1523","22107","77"
"1524","22107","185"
"1525","22108","92"
"1526","4860","92"
"1527","20300","92"
"1528","12212","92"
"1529","20302","92"
"1530","20297","92"
"1531","20294","92"
"1532","20309","92"
"1533","16276","171"
"1534","6590","92"
"1535","22161","68"
"1536","22161","89"
"1537","22161","182"
"1538","22161","185"
"1539","22162","121"
"1540","22162","168"
"1541","22163","92"
"1542","22164","156"
"1543","22165","92"
"1544","20323","92"
"1545","16273","92"
"1546","22154","89"
"1547","22154","182"
"1548","22154","185"
"1549","22155","121"
"1550","22155","168"
"1551","22155","185"
"1552","20317","92"
"1553","20322","92"
"1554","12860","92"
"1555","20314","92"
"1556","22158","76"
"1557","22158","77"
"1558","22158","118"
"1559","22158","185"
"1560","22159","59"
"1561","22159","156"
"1562","22159","185"
"1563","16277","156"
"1564","8265","92"
"1565","16274","92"
"1566","6593","92"
"1567","13398","156"
"1568","20275","92"
"1569","6574","92"
"1570","6577","92"
"1571","6578","92"
"1572","16299","92"
"1573","16300","92"
"1574","16300","448"
"1575","16301","92"
"1576","20274","92"
"1577","22180","118"
"1578","22180","120"
"1579","20278","92"
"1580","22177","92"
"1581","20291","92"
"1582","22172","92"
"1583","20281","92"
"1584","20282","92"
"1585","20288","92"
"1586","20289","92"
"1587","16288","92"
"1588","16288","448"
"1589","16294","92"
"1590","16295","92"
"1591","12864","156"
"1592","6606","185"
"1594","12831","448"
"1595","22200","118"
"1596","22200","120"
"1597","22201","156"
"1598","12832","92"
"1600","6602","92"
"1601","20254","92"
"1602","20254","156"
"1603","3066","92"
"1604","3067","92"
"1605","16265","156"
"1606","16269","76"
"1607","16269","185"
"1608","16271","185"
"1609","12836","185"
"1610","3074","92"
"1611","3075","92"
"1612","12839","92"
"1613","12840","92"
"1614","12847","92"
"1615","12848","92"
"1616","12850","92"
"1617","12855","92"
"1618","12856","92"
"1619","12858","92"
"1620","20257","121"
"1621","20257","145"
"1622","20257","168"
"1623","20260","92"
"1624","20263","92"
"1625","14221","92"
"1626","6594","92"
"1627","12214","92"
"1628","4845","156"
"1629","4846","92"
"1630","16254","67"
"1631","16254","119"
"1632","16254","185"
"1633","3077","92"
"1634","14224","92"
"1635","4844","92"
"1636","6597","92"
"1637","16250","185"
"1638","8262","92"
"1639","8262","118"
"1640","22187","92"
"1641","14227","92"
"1642","14228","92"
"1643","14233","92"
"1644","20266","118"
"1645","20266","120"
"1646","20266","135"
"1647","20266","149"
"1648","16248","77"
"1649","16248","185"
"1650","16249","156"
"1651","22184","92"
"1652","16247","92"
"1653","22248","92"
"1654","14266","92"
"1655","14268","92"
"1656","14273","92"
"1657","20226","92"
"1658","20222","135"
"1659","20222","141"
"1660","20222","148"
"1661","20224","92"
"1662","14261","92"
"1663","14265","92"
"1664","22253","92"
"1665","16201","118"
"1666","16201","185"
"1667","4840","156"
"1668","22260","92"
"1669","22263","92"
"1670","22265","92"
"1671","22063","77"
"1672","22063","182"
"1673","22063","185"
"1674","16489","185"
"1675","22064","92"
"1676","22071","92"
"1677","22072","92"
"1678","22073","92"
"1679","22079","92"
"1680","12946","92"
"1681","12946","118"
"1682","22085","92"
"1683","16492","92"
"1684","16493","107"
"1685","16494","171"
"1686","16202","92"
"1687","12748","92"
"1688","22271","92"
"1689","22272","92"
"1690","12734","174"
"1691","20227","157"
"1692","20228","168"
"1693","16195","118"
"1694","16195","135"
"1695","6617","92"
"1696","22246","76"
"1697","22229","92"
"1698","12741","92"
"1699","12742","92"
"1700","12747","92"
"1701","12738","92"
"1702","22231","118"
"1703","22231","120"
"1704","22231","174"
"1705","22231","185"
"1706","20231","92"
"1707","20231","156"
"1708","12719","92"
"1709","12720","92"
"1710","12721","92"
"1711","6620","185"
"1712","22230","156"
"1713","12724","92"
"1714","22240","185"
"1715","12728","92"
"1716","12733","92"
"1717","3089","185"
"1718","16162","118"
"1719","20246","89"
"1720","20246","182"
"1721","20246","185"
"1722","20246","218"
"1723","20247","92"
"1724","20248","92"
"1725","16165","92"
"1726","12702","92"
"1727","16160","107"
"1728","16160","175"
"1729","16160","185"
"1730","3090","92"
"1731","12699","92"
"1732","12700","92"
"1733","16159","70"
"1734","16159","174"
"1735","16159","185"
"1736","12695","92"
"1737","22216","92"
"1738","16136","118"
"1739","16136","135"
"1740","16138","185"
"1741","14285","92"
"1742","22218","92"
"1743","16140","92"
"1744","16145","92"
"1745","14284","92"
"1746","22214","92"
"1747","6635","169"
"1748","6635","185"
"1749","6636","185"
"1750","16185","92"
"1751","20242","76"
"1752","20242","107"
"1753","20242","121"
"1754","20242","168"
"1755","20243","140"
"1756","20243","185"
"1757","20243","216"
"1758","16173","92"
"1759","12705","92"
"1760","4835","92"
"1761","16179","171"
"1762","16181","92"
"1763","16182","92"
"1764","16183","92"
"1765","16188","92"
"1766","3093","92"
"1767","8255","133"
"1768","8255","135"
"1769","6626","92"
"1770","16190","118"
"1771","16190","185"
"1772","20238","92"
"1773","20239","92"
"1774","20240","92"
"1775","22226","168"
"1776","20234","92"
"1777","20235","92"
"1778","20236","92"
"1779","20215","92"
"1780","4832","92"
"1781","20213","92"
"1782","14252","92"
"1783","6656","118"
"1784","6656","120"
"1785","12756","92"
"1786","12760","92"
"1787","16217","70"
"1788","16217","175"
"1789","16217","185"
"1790","6649","92"
"1791","6650","92"
"1792","6651","92"
"1793","12751","92"
"1794","12752","92"
"1795","12750","92"
"1796","6653","92"
"1797","8251","92"
"1798","8252","76"
"1799","8252","77"
"1800","6637","92"
"1801","6638","92"
"1802","6639","92"
"1803","16209","185"
"1804","16210","92"
"1805","16212","92"
"1806","14251","156"
"1807","22284","92"
"1808","6644","92"
"1809","6645","92"
"1810","20207","135"
"1811","20207","141"
"1812","20207","148"
"1813","16222","92"
"1814","16225","185"
"1815","16229","171"
"1816","14249","92"
"1817","22285","92"
"1818","12794","92"
"1819","14245","92"
"1820","20204","92"
"1821","20205","92"
"1822","3101","92"
"1823","3105","92"
"1824","6657","92"
"1825","12767","92"
"1826","3108","92"
"1827","3109","92"
"1828","16234","92"
"1829","16235","92"
"1830","12771","92"
"1831","12773","92"
"1832","12762","92"
"1833","12763","92"
"1834","12765","92"
"1835","8241","92"
"1836","8242","92"
"1837","22317","92"
"1838","12785","92"
"1839","12786","92"
"1840","12791","92"
"1841","22312","92"
"1842","3112","92"
"1843","22288","92"
"1844","22289","92"
"1845","22291","92"
"1846","22296","92"
"1847","22297","92"
"1848","22303","92"
"1849","22305","92"
"1850","16237","92"
"1851","16242","92"
"1852","16244","156"
"1853","16245","92"
"1854","3114","92"
"1855","6659","156"
"1856","6664","92"
"1857","6665","92"
"1858","6669","92"
"1859","6732","92"
"1860","6737","92"
"1861","22380","92"
"1862","22381","92"
"1863","6719","92"
"1864","6670","92"
"1865","6675","92"
"1866","22318","68"
"1867","22318","182"
"1868","22318","185"
"1869","22318","218"
"1870","14239","92"
"1871","20202","92"
"1872","22320","92"
"1873","6723","92"
"1874","6725","92"
"1875","6682","92"
"1876","6684","92"
"1877","6685","92"
"1878","6690","92"
"1879","6691","92"
"1880","14240","92"
"1881","12816","92"
"1882","12817","92"
"1884","12824","92"
"1885","12825","92"
"1886","12826","92"
"1887","16246","156"
"1888","16246","185"
"1889","20200","92"
"1890","12799","92"
"1891","12800","92"
"1892","12801","92"
"1893","12806","92"
"1894","12807","92"
"1895","12808","92"
"1896","6694","92"
"1897","6695","92"
"1898","20193","92"
"1899","20194","92"
"1900","6728","92"
"1901","6729","92"
"1902","6730","92"
"1903","20165","92"
"1904","6741","92"
"1905","20170","92"
"1906","20171","92"
"1907","8227","92"
"1908","20163","92"
"1909","6703","92"
"1910","6704","92"
"1911","14299","92"
"1912","22385","92"
"1913","6715","92"
"1914","22386","92"
"1915","12650","92"
"1916","6716","92"
"1917","22388","92"
"1918","6720","92"
"1919","16128","67"
"1920","16128","119"
"1921","14286","92"
"1922","14287","92"
"1923","16127","92"
"1924","12690","92"
"1925","12691","92"
"1926","16133","92"
"1927","16122","92"
"1928","16123","92"
"1929","12685","92"
"1930","12666","92"
"1931","16121","171"
"1932","12680","92"
"1933","12681","92"
"1934","12665","92"
"1935","22389","92"
"1936","12673","92"
"1937","12674","92"
"1938","12675","92"
"1939","12676","92"
"1940","14291","92"
"1941","12657","92"
"1942","12659","92"
"1943","14289","92"
"1944","14290","92"
"1945","12654","92"
"1946","12653","92"
"1947","6754","92"
"1948","16105","68"
"1949","16105","182"
"1950","16105","185"
"1951","14309","92"
"1952","14304","92"
"1953","14308","92"
"1954","4826","92"
"1955","6697","92"
"1956","12612","92"
"1957","12613","92"
"1958","12614","92"
"1959","12642","92"
"1960","16106","92"
"1961","12636","92"
"1962","12637","92"
"1963","12633","92"
"1964","16107","92"
"1965","16108","92"
"1966","12693","92"
"1967","16150","92"
"1968","22212","92"
"1969","16167","92"
"1970","14280","92"
"1971","12711","92"
"1972","14278","92"
"1973","6630","92"
"1974","22222","92"
"1975","22220","92"
"1976","22221","92"
"1977","22330","92"
"1978","22331","92"
"1979","22332","92"
"1980","8230","92"
"1981","16112","92"
"1982","12619","92"
"1983","12621","92"
"1984","12622","92"
"1985","12626","92"
"1986","12628","92"
"1987","12629","92"
"1988","8234","92"
"1989","8235","92"
"1990","20190","156"
"1991","20190","174"
"1992","22339","92"
"1993","12616","92"
"1994","12583","92"
"1995","12580","92"
"1996","8219","92"
"1997","22437","92"
"1998","6764","92"
"1999","22435","92"
"2000","12584","92"
"2001","12585","92"
"2002","12586","92"
"2003","20139","92"
"2004","20140","92"
"2005","16085","121"
"2006","16085","160"
"2007","16085","185"
"2008","8220","92"
"2009","12576","92"
"2010","4817","92"
"2011","4818","92"
"2012","16079","92"
"2013","16078","156"
"2014","16078","185"
"2015","14351","92"
"2016","14352","92"
"2017","22440","92"
"2018","22441","92"
"2019","4822","92"
"2020","22439","92"
"2021","4810","92"
"2022","6774","92"
"2023","16101","303"
"2024","22433","92"
"2025","12605","210"
"2026","22429","92"
"2027","20143","210"
"2028","22422","92"
"2029","22423","218"
"2030","22425","210"
"2031","14323","92"
"2032","14328","92"
"2033","14329","92"
"2034","14330","92"
"2035","16088","185"
"2036","22398","174"
"2037","8214","218"
"2038","12600","219"
"2039","22419","210"
"2040","8215","92"
"2041","20145","118"
"2042","20145","120"
"2043","20145","174"
"2044","20149","92"
"2045","22396","218"
"2046","4815","92"
"2047","6765","92"
"2048","22407","92"
"2049","16086","92"
"2050","12591","121"
"2051","22406","92"
"2052","14336","92"
"2053","22404","140"
"2054","8218","92"
"2055","22400","107"
"2056","22400","145"
"2057","22400","168"
"2058","22400","185"
"2059","22401","156"
"2060","22409","92"
"2061","12597","92"
"2062","12598","92"
"2063","12599","92"
"2064","13823","92"
"2065","16095","92"
"2066","16096","92"
"2067","16097","67"
"2068","16097","185"
"2069","22414","92"
"2070","22415","92"
"2071","20150","70"
"2072","20150","121"
"2073","20150","140"
"2074","20150","185"
"2075","20151","168"
"2076","6769","92"
"2077","6770","92"
"2078","6773","92"
"2079","22418","92"
"2080","17014","193"
"2081","23275","92"
"2082","23272","92"
"2083","13207","92"
"2084","17012","92"
"2085","17013","118"
"2086","23274","119"
"2087","23274","169"
"2088","23274","185"
"2089","13208","92"
"2090","13209","92"
"2091","23281","169"
"2092","23281","203"
"2093","23282","59"
"2094","23282","185"
"2095","23282","210"
"2096","23282","454"
"2097","13211","92"
"2098","23288","169"
"2099","13226","210"
"2100","13229","185"
"2101","13230","92"
"2102","17019","156"
"2103","23289","156"
"2104","23287","185"
"2105","23285","92"
"2106","23256","118"
"2107","13216","92"
"2108","5914","92"
"2109","19506","92"
"2110","13224","92"
"2111","5913","92"
"2112","3156","92"
"2113","23254","107"
"2114","23254","121"
"2115","23254","140"
"2116","23254","185"
"2117","23255","168"
"2118","17002","92"
"2119","3157","76"
"2120","3157","77"
"2121","3157","140"
"2122","13824","92"
"2123","19512","92"
"2124","16992","92"
"2125","16994","92"
"2126","16994","118"
"2127","16994","168"
"2128","16995","92"
"2129","16996","92"
"2130","23252","67"
"2131","23252","119"
"2132","23252","169"
"2133","23252","185"
"2134","16990","174"
"2135","16990","185"
"2136","17004","92"
"2137","23292","218"
"2138","19501","92"
"2139","23262","92"
"2140","5917","92"
"2141","8746","92"
"2142","23270","92"
"2143","23271","92"
"2144","5922","92"
"2145","8743","92"
"2146","23265","92"
"2147","8745","92"
"2148","5927","92"
"2149","17028","92"
"2150","17029","92"
"2151","13819","185"
"2152","17021","92"
"2153","17021","156"
"2154","17021","185"
"2155","17023","156"
"2156","23295","77"
"2157","23295","140"
"2158","23295","174"
"2159","23295","185"
"2160","17031","92"
"2161","17033","92"
"2162","4804","92"
"2163","17038","92"
"2164","23296","92"
"2165","13235","146"
"2166","13236","92"
"2167","13236","156"
"2168","13232","193"
"2169","13233","92"
"2170","17043","92"
"2171","17044","92"
"2172","17046","92"
"2173","5929","92"
"2174","17041","185"
"2175","23297","76"
"2176","23297","77"
"2177","23297","140"
"2178","23297","185"
"2180","5934","70"
"2181","5934","121"
"2182","5934","145"
"2183","5934","168"
"2184","17050","92"
"2185","17052","76"
"2186","17052","185"
"2187","13241","92"
"2188","8238","89"
"2189","8238","218"
"2190","12608","174"
"2191","12608","195"
"2192","12608","200"
"2193","20173","92"
"2194","21574","92"
"2195","20174","92"
"2196","16066","156"
"2197","16067","185"
"2198","20180","92"
"2199","20181","92"
"2200","22345","92"
"2201","22346","92"
"2202","22368","92"
"2203","22370","92"
"2204","22375","92"
"2205","22377","92"
"2206","22378","92"
"2207","22358","92"
