"clc_id","cll_id","chd_id"
"151997","141749","6098"
"151998","141750","5993"
"151999","141750","6098"
"152000","141751","6004"
"152001","141754","4818"
"152002","141755","5993"
"152003","141755","6098"
"152004","141756","5776"
"152005","141757","6074"
"152006","141758","5993"
"152007","141758","6098"
"152008","141759","5993"
"152009","141759","6098"
"152010","141760","6004"
"152011","141761","6130"
"152012","141762","6137"
"152013","141763","5988"
"152014","141764","5990"
"152015","141765","5733"
"152016","141767","5993"
"152017","141767","6098"
"152018","141768","5993"
"152019","141768","6098"
"152020","141769","5993"
"152021","141769","6098"
"152022","141770","5993"
"152023","141770","6098"
"152024","141773","5993"
"152025","141773","6098"
"152026","141774","3021"
"152027","141775","3020"
"152028","141776","5742"
"152029","141777","6137"
"152030","141778","6098"
"152031","141778","5993"
"152032","141779","6106"
"152033","141779","6107"
"152034","141780","6137"
"152035","141781","5477"
"152036","141781","5478"
"152037","141782","6027"
"152038","141782","6028"
"152039","141783","5922"
"152040","141784","6137"
"152041","141785","4484"
"152042","141786","6075"
"152043","141786","6077"
"152044","141787","6102"
"152045","141788","5671"
"152046","141788","6136"
"152047","141789","6075"
"152048","141789","6077"
"152049","141790","5079"
"152050","141791","5077"
"152051","141792","5079"
"152052","141793","5077"
"152053","141795","5993"
"152054","141795","6098"
"152055","141802","5993"
"152056","141802","6098"
"152057","141804","5993"
"152058","141804","6098"
"152059","141807","5993"
"152060","141807","6098"
"152061","141808","5993"
"152062","141808","6098"
"152063","141809","4529"
"152064","141810","3811"
"152065","141812","5993"
"152066","141812","6098"
"152067","141814","3811"
"152068","141815","4529"
"152069","141816","5993"
"152070","141816","6098"
"152071","141818","5993"
"152072","141818","6098"
"152073","141819","5993"
"152074","141819","6098"
"152075","141820","5993"
"152076","141820","6098"
"152077","141821","5077"
"152078","141822","5079"
"152079","141823","5993"
"152080","141823","6098"
"152081","141826","5670"
"152082","141828","4818"
"152083","141829","4819"
"152084","141830","5724"
"152085","141830","5725"
"152086","141830","5726"
"152087","141831","5993"
"152088","141831","6098"
"152089","141832","5993"
"152090","141832","6098"
"152091","141833","6004"
"152092","141834","5442"
"152093","141835","5442"
"152094","141837","4530"
"152095","141839","5993"
"152096","141839","6098"
"152097","141840","4378"
"152098","141841","5993"
"152099","141841","6098"
"152100","141842","5312"
"152101","141843","6069"
"152102","141845","6137"
"152103","141846","6074"
"152104","141847","5642"
"152105","141848","5641"
"152106","141849","5839"
"152107","141849","5840"
"152108","141851","4113"
"152109","141852","4671"
"152110","141853","5079"
"152111","141854","3443"
"152112","141855","5242"
"152113","141856","5993"
"152114","141856","6098"
"152115","141857","5614"
"152116","141859","5993"
"152117","141859","6098"
"152118","141860","5993"
"152119","141860","6098"
"152120","141861","5993"
"152121","141861","6098"
"152122","141862","5321"
"152123","141864","3443"
"152124","141865","5993"
"152125","141865","6098"
"152126","141866","5933"
"152127","141866","5934"
"152128","141867","5993"
"152129","141867","6098"
"152130","141868","5993"
"152131","141868","6098"
"152132","141869","5891"
"152133","141870","6145"
"152134","141870","6146"
"152135","141871","6034"
"152136","141871","6035"
"152137","141872","6145"
"152138","141872","6146"
"152139","141873","5993"
"152140","141873","6098"
"152141","141874","3186"
"152142","141875","5380"
"152143","141876","5993"
"152144","141876","6098"
"152145","141877","4772"
"152146","141878","5039"
"152147","141879","5849"
"152148","141880","5993"
"152149","141880","6098"
"152150","141881","6074"
"152151","141882","5535"
"152152","141882","5536"
"152153","141883","5785"
"152154","141884","4830"
"152155","141885","5989"
"152156","141887","5670"
"152157","141888","5442"
"152158","141889","6004"
"152159","141891","5993"
"152160","141891","6098"
"152161","141893","5993"
"152162","141893","6098"
"152163","141894","5829"
"152164","141897","5993"
"152165","141897","6098"
"152166","141898","5993"
"152167","141898","6098"
"152168","141902","5442"
"152169","141905","5442"
"152170","141907","5724"
"152171","141907","5725"
"152172","141907","5726"
"152173","141909","5993"
"152174","141909","6098"
"152175","141910","5993"
"152176","141910","6098"
"152177","141911","6058"
"152178","141912","5982"
"152179","141912","5983"
"152180","141913","5989"
"152181","141914","6004"
"152182","141915","6151"
"152183","141915","6152"
"152184","141916","6133"
"152185","141917","5946"
"152186","141917","5947"
"152187","141918","6015"
"152188","141918","6016"
"152189","141918","6017"
"152190","141919","6027"
"152191","141919","6028"
"152192","141920","5976"
"152193","141920","5977"
"152194","141921","6151"
"152195","141921","6152"
"152196","141922","5993"
"152197","141922","6098"
"152198","141923","5993"
"152199","141923","6098"
"152200","141924","6075"
"152201","141924","6077"
"152202","141925","5989"
"152203","141928","5993"
"152204","141928","6098"
"152205","141929","5993"
"152206","141929","6098"
"152207","141930","4535"
"152208","141931","5993"
"152209","141931","6098"
"152210","141932","4772"
"152211","141933","6063"
"152212","141934","6135"
"152213","141935","5642"
"152214","141936","5944"
"152215","141938","5321"
"152216","141939","6145"
"152217","141939","6146"
"152218","141941","5079"
"152219","141942","5077"
"152220","141943","5078"
"152221","141944","6151"
"152222","141944","6152"
"152223","141945","6153"
"152224","141945","6154"
"152225","141946","5835"
"152226","141946","5836"
"152227","141947","5993"
"152228","141947","6098"
"152229","141948","5670"
"152230","141949","2102"
"152231","141950","5993"
"152232","141950","6098"
"152233","141957","6075"
"152234","141957","6077"
"152235","141958","3111"
"152236","141961","5670"
"152237","141962","5670"
"152238","141963","5442"
"152239","141964","5993"
"152240","141964","6098"
"152241","141965","5989"
"152242","141966","6075"
"152243","141966","6077"
"152244","141967","5321"
"152245","141969","5993"
"152246","141969","6098"
"152247","141970","5993"
"152248","141970","6098"
"152249","141971","5993"
"152250","141971","6098"
"152251","141972","5825"
"152252","141973","5993"
"152253","141973","6098"
"152254","141974","6085"
"152255","141974","6086"
"152256","141975","6029"
"152257","141975","6030"
"152258","141976","5993"
"152259","141976","6098"
"152260","141977","6070"
"152261","141977","6071"
"152262","141978","6130"
"152263","141979","6151"
"152264","141979","6152"
"152265","141980","6137"
"152266","141981","5672"
"152267","141981","5673"
"152268","141982","6008"
"152269","141982","6009"
"152270","141983","6106"
"152271","141983","6107"
"152272","141984","5778"
"152276","141990","6145"
"152277","141990","6146"
"152278","141991","6008"
"152279","141991","6009"
"152280","141992","6146"
"152281","141992","6145"
"152282","141993","6136"
"152283","141993","5671"
"152284","141996","5834"
"152285","141997","5585"
"152286","141998","5719"
"152287","141999","5843"
"152288","142000","6096"
"152289","142001","6150"
"152290","142002","4700"
"152291","142003","5670"
"152292","142004","5670"
"152293","142006","6079"
"152294","142006","6080"
"152295","142007","6075"
"152296","142007","6077"
"152297","142008","4395"
"152298","142010","5639"
"152299","142013","5720"
"152300","142014","6075"
"152301","142014","6077"
"152302","142015","6079"
"152303","142015","6080"
"152304","142016","3861"
"152305","142020","5839"
"152306","142020","5840"
"152307","142021","6075"
"152308","142021","6077"
"152309","142022","6075"
"152310","142022","6077"
"152311","142023","5321"
"152312","142025","5619"
"152313","142025","5620"
"152314","142025","5622"
"152315","142028","6033"
"152316","142029","5390"
"152317","142029","5391"
"152318","142030","5671"
"152319","142030","6136"
"152320","142031","5551"
"152321","142032","6144"
"152322","142033","6034"
"152323","142033","6035"
"152324","142034","6075"
"152325","142034","6077"
"152326","142036","6075"
"152327","142036","6077"
"152328","142037","4503"
"152329","142037","4504"
"152330","142037","4505"
"152331","142038","5715"
"152332","142038","5716"
"152333","142038","5717"
"152334","142039","5521"
"152335","142039","5522"
"152336","142040","5234"
"152337","142040","5235"
"152338","142041","5454"
"152339","142044","5829"
"152340","142046","5467"
"152341","142046","5470"
"152342","142046","5471"
"152343","142049","5926"
"152344","142049","5927"
"152345","142050","4461"
"152347","142052","5639"
"152348","142053","5670"
"152349","142054","5829"
"152350","142055","6043"
"152351","142056","6068"
"152352","142057","5953"
"152353","142058","4395"
"152354","142059","5829"
"152355","142060","5242"
"152356","142061","6158"
"152357","142061","6159"
"152358","142062","6171"
"152359","142062","6173"
"152360","142063","5398"
"152361","142064","5894"
"152362","142065","6056"
"152363","142066","4772"
"152364","142067","5078"
"152365","142068","5467"
"152366","142068","5470"
"152367","142068","5471"
"152368","142069","5839"
"152369","142069","5840"
"152370","142071","6079"
"152371","142071","6080"
"152372","142072","4395"
"152373","142074","6102"
"152374","142075","6130"
"152375","142076","5976"
"152376","142076","5977"
"152377","142077","5990"
"152378","142080","5614"
"152379","142081","5467"
"152380","142081","5470"
"152381","142081","5471"
"152382","142082","6079"
"152383","142082","6080"
"152384","142083","6075"
"152385","142083","6077"
"152386","142084","6079"
"152387","142084","6080"
"152388","142087","5724"
"152389","142087","5725"
"152390","142087","5726"
"152391","142088","5964"
"152392","142088","5965"
"152393","142089","2993"
"152394","142091","4461"
"152395","142095","5433"
"152396","142096","5670"
"152397","142097","4819"
"152398","142098","5733"
"152399","142099","5783"
"152400","142100","4823"
"152401","142101","6157"
"152402","142104","5844"
"152403","142104","5845"
"152404","142105","5774"
"152405","142105","5775"
"152406","142106","5759"
"152407","142109","6161"
"152408","142109","6162"
"152409","142110","5512"
"152410","142112","4308"
"152411","142113","4384"
"152412","142114","4823"
"152413","142115","5520"
"152414","142119","6024"
"152415","142119","6025"
"152416","142119","6026"
"152417","142120","6015"
"152418","142120","6016"
"152419","142120","6017"
"152420","142121","5619"
"152421","142121","5620"
"152422","142121","5622"
"152423","142122","6079"
"152424","142122","6080"
"152425","142123","6075"
"152426","142123","6077"
"152427","142126","6079"
"152428","142126","6080"
"152429","142128","5321"
"152430","142130","5989"
"152431","142132","5783"
"152432","142145","5719"
"152433","142146","5321"
"152434","142147","4818"
"152435","142148","4819"
"152436","142149","5724"
"152437","142149","5725"
"152438","142149","5726"
"152439","142150","4823"
"152440","142151","5989"
"152441","142154","5670"
"152442","142155","5433"
"152443","142156","5719"
"152444","142157","4700"
"152445","142160","5338"
"152446","142161","5790"
"152447","142162","6027"
"152448","142162","6028"
"152449","142163","6052"
"152450","142163","6053"
"152451","142164","6061"
"152452","142164","6062"
"152453","142165","6090"
"152454","142165","6091"
"152455","142183","4949"
"152456","142184","5925"
"152457","142184","5924"
"152458","142185","6052"
"152459","142185","6053"
"152460","142186","6075"
"152461","142186","6077"
"152462","142187","6004"
"152463","142188","5799"
"152464","142189","6066"
"152465","142189","6067"
"152466","142190","6159"
"152467","142190","6158"
"152468","142191","5476"
"152469","142191","5473"
"152470","142192","5909"
"152471","142192","5910"
"152472","142193","6159"
"152473","142193","6158"
"152474","142194","6079"
"152475","142194","6080"
"152476","142195","6161"
"152477","142195","6162"
"152478","142196","6100"
"152479","142197","5497"
"152480","142198","6115"
"152481","142199","5901"
"152482","142200","6137"
"152483","142201","5923"
"152484","142202","6149"
"152485","142203","5739"
"152486","142204","4395"
"152487","142205","5807"
"152488","142206","5871"
"152489","142207","6149"
"152490","142208","6058"
"152491","142209","5976"
"152492","142209","5977"
"152493","142210","6145"
"152494","142210","6146"
"152495","142211","5985"
"152496","142211","5986"
"152497","142212","5719"
"152498","142213","5739"
"152499","142214","5078"
"152500","142216","5639"
"152501","142217","5213"
"152502","142219","5338"
"152503","142221","6001"
"152504","142222","5077"
"152505","142222","5079"
"152506","142223","4823"
"152507","142224","5989"
"152508","142225","5778"
"152509","142226","5866"
"152510","142227","5611"
"152511","142228","4461"
"152512","142230","4814"
"152513","142236","6073"
"152514","142238","5829"
"152515","142239","4814"
"152516","142240","5639"
"152517","142241","5442"
"152518","142242","6004"
"152519","142243","5614"
"152520","142244","6079"
"152521","142244","6080"
"152522","142245","5719"
"152523","142247","5982"
"152524","142247","5983"
"152525","142248","5794"
"152526","142250","6075"
"152527","142250","6077"
"152528","142251","4823"
"152529","142252","5719"
"152530","142253","4823"
"152531","142254","4308"
"152532","142255","4819"
"152533","142256","5955"
"152534","142257","6024"
"152535","142257","6025"
"152536","142257","6026"
"152537","142258","6106"
"152538","142258","6107"
"152539","142261","5467"
"152540","142261","5470"
"152541","142261","5471"
"152542","142262","5213"
"152543","142263","5719"
"152544","142264","6159"
"152545","142264","6158"
"152546","142265","5467"
"152547","142265","5470"
"152548","142265","5471"
"152549","142270","4823"
"152550","142271","6157"
"152551","142272","5724"
"152552","142272","5725"
"152553","142272","5726"
"152554","142274","5077"
"152555","142274","5079"
"152556","142277","5911"
"152557","142277","5912"
"152558","142278","5839"
"152559","142278","5840"
"152560","142279","5209"
"152561","142281","4398"
"152562","142283","5719"
"152563","142284","5783"
"152564","142285","4484"
"152565","142286","4189"
"152566","142291","5720"
"152567","142292","5936"
"152568","142292","5937"
"152569","142292","5938"
"152570","142292","5939"
"152571","142292","5940"
"152572","142293","5994"
"152573","142293","5995"
"152574","142293","5996"
"152575","142295","6004"
"152576","142296","6115"
"152577","142297","6137"
"152578","142298","4772"
"152579","142299","4398"
"152580","142300","5338"
"152581","142301","5264"
"152582","142302","6181"
"152583","142302","6179"
"152584","142302","6180"
"152585","142303","6076"
"152586","142303","6078"
"152587","142304","6085"
"152588","142304","6086"
"152589","142305","6171"
"152590","142305","6173"
"152591","142306","6137"
"152592","142307","6186"
"152593","142308","5672"
"152594","142308","5673"
"152595","142309","6130"
"152596","142310","5862"
"152597","142310","5863"
"152598","142311","6061"
"152599","142311","6062"
"152600","142312","6070"
"152601","142312","6071"
"152602","142313","5990"
"152603","142314","6115"
"152604","142315","6013"
"152605","142316","5657"
"152606","142316","5658"
"152607","142317","5642"
"152608","142318","6193"
"152609","142319","6043"
"152610","142320","6192"
"152611","142321","6055"
"152612","142322","6102"
"152613","142323","5833"
"152614","142324","5901"
"152615","142325","6137"
"152616","142326","5990"
"152617","142327","5213"
"152618","142328","6186"
"152619","142329","5077"
"152620","142329","5079"
"152621","142330","3443"
"152622","142334","5993"
"152623","142334","6098"
"152625","142336","5639"
"152626","142337","6133"
"152627","142338","6184"
"152628","142338","6185"
"152629","142339","4823"
"152630","142340","5161"
"152631","142341","5667"
"152632","142342","5666"
"152633","142343","5778"
"152634","142344","5670"
"152635","142345","5724"
"152636","142345","5725"
"152637","142345","5726"
"152638","142348","5724"
"152639","142348","5725"
"152640","142348","5726"
"152641","142350","5720"
"152642","142351","5724"
"152643","142351","5725"
"152644","142351","5726"
"152645","142352","5724"
"152646","142352","5725"
"152647","142352","5726"
"152648","142353","5596"
"152649","142355","5359"
"152650","142360","4034"
"152651","142365","3443"
"152652","142369","6075"
"152653","142369","6077"
"152654","142377","5614"
"152655","142379","5078"
"152656","142380","4818"
"152657","142381","5639"
"152658","142382","5778"
"152659","142383","4034"
"152660","142385","5338"
"152661","142386","5829"
"152662","142387","5778"
"152663","142388","5901"
"152664","142389","4818"
"152665","142390","5454"
"152666","142392","5178"
"152667","142393","5264"
"152668","142394","5321"
"152669","142396","3909"
"152670","142397","6079"
"152671","142397","6080"
"152672","142398","5839"
"152673","142398","5840"
"152674","142399","5473"
"152675","142399","5476"
"152676","142400","5844"
"152677","142400","5845"
"152678","142401","6079"
"152679","142401","6080"
"152680","142402","6184"
"152681","142402","6185"
"152682","142403","6187"
"152683","142403","6188"
"152684","142404","5026"
"152685","142405","5472"
"152686","142406","6145"
"152687","142406","6146"
"152688","142407","5312"
"152689","142408","6108"
"152690","142409","6061"
"152691","142409","6062"
"152692","142410","6153"
"152693","142410","6154"
"152694","142411","6158"
"152695","142411","6159"
"152696","142412","6171"
"152697","142412","6173"
"152698","142413","6186"
"152699","142414","5724"
"152700","142414","5725"
"152701","142414","5726"
"152702","142416","5338"
"152703","142417","5670"
"152704","142420","6015"
"152705","142420","6016"
"152706","142420","6017"
"152707","142421","5799"
"152708","142422","5734"
"152709","142422","5735"
"152710","142423","4530"
"152711","142424","5839"
"152712","142424","5840"
"152713","142427","6079"
"152714","142427","6080"
"152715","142430","4819"
"152716","142431","5799"
"152717","142432","5720"
"152718","142433","4189"
"152719","142434","4949"
"152720","142435","4949"
"152721","142436","4518"
"152722","142437","4189"
"152723","142438","5724"
"152724","142438","5725"
"152725","142438","5726"
"152726","142440","5467"
"152727","142440","5470"
"152728","142440","5471"
"152729","142441","6137"
"152730","142442","6130"
"152731","142443","5990"
"152732","142444","5799"
"152733","142445","6075"
"152734","142445","6077"
"152735","142446","6075"
"152736","142446","6077"
"152737","142447","6075"
"152738","142447","6077"
"152739","142448","4823"
"152740","142449","4384"
"152741","142450","6001"
"152742","142451","5555"
"152743","142452","5799"
"152744","142454","5839"
"152745","142454","5840"
"152746","142455","5513"
"152747","142456","5321"
"152748","142457","5321"
"152749","142459","5321"
"152750","142460","6075"
"152751","142460","6077"
"152752","142461","6079"
"152753","142461","6080"
"152754","142464","5799"
"152755","142466","5799"
"152756","142467","5077"
"152757","142467","5079"
"152758","142468","4530"
"152759","142469","5338"
"152760","142472","4140"
"152761","142475","5954"
"152762","142476","5213"
"152763","142478","4819"
"152764","142479","5923"
"152765","142481","6004"
"152766","142483","5338"
"152767","142485","4326"
"152768","142486","6085"
"152769","142486","6086"
"152770","142487","6150"
"152771","142488","5644"
"152772","142488","5645"
"152773","142489","6202"
"152774","142490","6200"
"152775","142491","5572"
"152776","142492","5338"
"152777","142493","5077"
"152778","142493","5079"
"152779","142494","5264"
"152780","142496","5799"
"152781","142497","4378"
"152782","142498","5846"
"152783","142499","6079"
"152784","142499","6080"
"152785","142501","6079"
"152786","142501","6080"
"152787","142502","6075"
"152788","142502","6077"
"152789","142503","5839"
"152790","142503","5840"
"152791","142504","4823"
"152792","142506","6075"
"152793","142506","6077"
"152794","142508","5989"
"152795","142509","5923"
"152796","142510","6079"
"152797","142510","6080"
"152798","142511","5338"
"152799","142512","5799"
"152800","142513","5778"
"152801","142514","6072"
"152802","142515","5321"
"152803","142516","5839"
"152804","142516","5840"
"152805","142518","6079"
"152806","142518","6080"
"152807","142520","5639"
"152808","142521","4671"
"152809","142522","5359"
"152810","142523","4326"
"152811","142524","5442"
"152812","142525","5359"
"152813","142526","6072"
"152814","142527","4823"
"152815","142537","4326"
"152816","142538","4225"
"152817","142540","6015"
"152818","142540","6016"
"152819","142540","6017"
"152820","142541","6075"
"152821","142541","6077"
"152822","142542","6198"
"152823","142542","6199"
"152824","142543","6214"
"152825","142543","6213"
"152826","142544","6202"
"152827","142546","5720"
"152828","142547","5849"
"152829","142549","4530"
"152830","142550","5077"
"152831","142550","5079"
"152832","142552","5839"
"152833","142552","5840"
"152834","142554","4819"
"152835","142555","6001"
"152836","142557","5798"
"152837","142558","5783"
"152838","142559","5839"
"152839","142559","5840"
"152840","142562","5467"
"152841","142562","5470"
"152842","142562","5471"
"152843","142563","5839"
"152844","142563","5840"
"152845","142565","6079"
"152846","142565","6080"
"152847","142566","5321"
"152848","142567","5829"
"152849","142568","5776"
"152850","142569","4949"
"152851","142571","5776"
"152852","142572","6207"
"152853","142573","6218"
"152854","142574","5670"
"152855","142575","5866"
"152856","142576","5911"
"152857","142576","5912"
"152858","142578","5941"
"152859","142579","5829"
"152860","142584","5799"
"152861","142585","5799"
"152862","142586","5213"
"152863","142587","6015"
"152864","142587","6016"
"152865","142587","6017"
"152866","142588","5799"
"152867","142589","6202"
"152868","142590","6214"
"152869","142590","6213"
"152870","142591","5941"
"152871","142592","6207"
"152872","142593","5941"
"152873","142594","6218"
"152874","142595","5941"
"152875","142596","6207"
"152876","142597","6186"
"152877","142598","5901"
"152878","142599","6130"
"152879","142600","6167"
"152880","142600","6168"
"152881","142601","5321"
"152882","142602","5321"
"152883","142605","5891"
"152884","142606","5799"
"152885","142607","5720"
"152886","142608","6145"
"152887","142608","6146"
"152888","142609","5941"
"152889","142610","6200"
"152890","142611","5994"
"152891","142611","5995"
"152892","142611","5996"
"152893","142612","6015"
"152894","142612","6016"
"152895","142612","6017"
"152896","142613","5941"
"152897","142614","6130"
"152898","142615","6137"
"152899","142616","6202"
"152900","142617","5976"
"152901","142617","5977"
"152902","142618","5901"
"152903","142619","6137"
"152904","142620","5976"
"152905","142620","5977"
"152906","142621","5941"
"152907","142622","5941"
"152908","142623","6137"
"152909","142624","5901"
"152910","142625","5990"
"152911","142626","6137"
"152912","142627","5901"
"152913","142636","5467"
"152914","142636","5470"
"152915","142636","5471"
"152916","142637","6218"
"152917","142638","6079"
"152918","142638","6080"
"152919","142640","6079"
"152920","142640","6080"
"152921","142642","6004"
"152922","142642","6005"
"152923","142643","5848"
"152924","142644","4461"
"152925","142646","5209"
"152926","142647","6079"
"152927","142647","6080"
"152928","142648","5321"
"152929","142655","4819"
"152930","142656","5799"
"152931","142657","6015"
"152932","142657","6016"
"152933","142657","6017"
"152934","142658","6015"
"152935","142658","6016"
"152936","142658","6017"
"152940","142660","6015"
"152941","142660","6016"
"152942","142660","6017"
"152943","142659","6015"
"152944","142659","6016"
"152945","142659","6017"
"152946","142661","5727"
"152947","142661","5728"
"152948","142662","6223"
"152949","142663","6112"
"152950","142664","5390"
"152951","142664","5391"
"152952","142665","6223"
"152953","142666","6184"
"152954","142666","6185"
"152955","142667","6015"
"152956","142667","6016"
"152957","142667","6017"
"152958","142668","4691"
"152959","142669","6015"
"152960","142669","6016"
"152961","142669","6017"
"152962","142673","6015"
"152963","142673","6016"
"152964","142673","6017"
"152965","142674","6015"
"152966","142674","6016"
"152967","142674","6017"
"152968","142675","6015"
"152969","142675","6016"
"152970","142675","6017"
"152971","142676","6015"
"152972","142676","6016"
"152973","142676","6017"
"152974","142677","6015"
"152975","142677","6016"
"152976","142677","6017"
"152977","142678","6015"
"152978","142678","6016"
"152979","142678","6017"
"152980","142679","6015"
"152981","142679","6016"
"152982","142679","6017"
"152983","142680","6015"
"152984","142680","6016"
"152985","142680","6017"
"152986","142681","6015"
"152987","142681","6016"
"152988","142681","6017"
"152989","142682","6015"
"152990","142682","6016"
"152991","142682","6017"
"152992","142683","6015"
"152993","142683","6016"
"152994","142683","6017"
"152995","142684","4949"
"152996","142685","4949"
"152997","142686","5941"
"152998","142687","6218"
"152999","142688","6034"
"153000","142688","6035"
"153001","142689","6145"
"153002","142689","6146"
"153003","142690","6158"
"153004","142690","6159"
"153005","142691","6227"
"153006","142691","6228"
"153007","142692","6218"
"153008","142693","6223"
"153009","142694","6200"
"153010","142695","5077"
"153011","142695","5079"
"153012","142696","5052"
"153013","142696","5132"
"153014","142697","5287"
"153015","142697","5288"
"153016","142698","5671"
"153017","142698","6136"
"153018","142699","5672"
"153019","142699","5673"
"153020","142700","5839"
"153021","142700","5840"
"153022","142701","5844"
"153023","142701","5845"
"153024","142702","6004"
"153025","142702","6005"
"153026","142703","6031"
"153027","142703","6032"
"153028","142704","6075"
"153029","142704","6077"
"153030","142705","6079"
"153031","142705","6080"
"153032","142706","6083"
"153033","142706","6084"
"153034","142707","5941"
"153035","142708","6218"
"153036","142709","4949"
"153037","142710","4518"
"153038","142711","4461"
"153039","142713","5321"
"153040","142715","5639"
"153041","142716","5338"
"153042","142717","6015"
"153043","142717","6016"
"153044","142717","6017"
"153045","142718","6015"
"153046","142718","6016"
"153047","142718","6017"
"153048","142719","5776"
"153049","142720","5776"
"153050","142721","6200"
"153051","142722","6218"
"153052","142723","5497"
"153053","142724","5941"
"153054","142725","6223"
"153055","142726","6133"
"153056","142727","6068"
"153057","142728","4819"
"153058","142730","5727"
"153059","142730","5728"
"153060","142731","5909"
"153061","142731","5910"
"153062","142732","6227"
"153063","142732","6228"
"153064","142733","6228"
"153065","142733","6227"
"153066","142736","6200"
"153067","142738","5849"
"153068","142739","5467"
"153069","142739","5470"
"153070","142739","5471"
"153071","142741","5220"
"153072","142742","5829"
"153073","142743","5467"
"153074","142743","5470"
"153075","142743","5471"
"153076","142744","6225"
"153077","142744","6224"
"153078","142745","6228"
"153079","142745","6227"
"153080","142746","6187"
"153081","142746","6188"
"153082","142748","5776"
"153083","142749","4395"
"153084","142753","6187"
"153085","142753","6188"
"153086","142754","6158"
"153087","142754","6159"
"153088","142760","6198"
"153089","142760","6199"
"153090","142761","6219"
"153091","142761","6220"
"153092","142762","6064"
"153093","142762","6065"
"153094","142763","6177"
"153095","142763","6178"
"153096","142764","6137"
"153097","142765","5705"
"153098","142766","6013"
"153099","142767","6001"
"153100","142768","6157"
"153101","142769","2945"
"153102","142770","4034"
"153103","142771","5040"
"153104","142772","6064"
"153105","142772","6065"
"153106","142785","4461"
"153107","142786","5911"
"153108","142786","5912"
"153109","142788","5467"
"153110","142788","5470"
"153111","142788","5471"
"153112","142789","5844"
"153113","142789","5845"
"153114","142790","6177"
"153115","142790","6178"
"153116","142791","5839"
"153117","142791","5840"
"153118","142792","5839"
"153119","142792","5840"
"153120","142793","6079"
"153121","142793","6080"
"153122","142795","5989"
"153123","142797","5077"
"153124","142797","5079"
"153125","142799","5264"
"153126","142800","6235"
"153127","142800","6236"
"153128","142801","5338"
"153129","142802","4461"
"153130","142803","6015"
"153131","142803","6016"
"153132","142803","6017"
"153133","142804","5002"
"153134","142805","6013"
"153135","142806","5439"
"153136","142807","4949"
"153137","142808","4949"
"153138","142810","4189"
"153139","142812","3594"
"153140","142813","5799"
"153141","142814","6241"
"153142","142815","6043"
"153143","142816","6111"
"153144","142817","5755"
"153145","142818","6177"
"153146","142818","6178"
"153147","142819","6055"
"153148","142820","6033"
"153149","142821","5786"
"153150","142822","6212"
"153151","142823","5684"
"153152","142824","6042"
"153153","142825","5642"
"153154","142826","6229"
"153155","142827","5494"
"153156","142828","6241"
"153157","142829","6241"
"153158","142830","5901"
"153159","142831","6145"
"153160","142831","6146"
"153161","142832","5338"
"153162","142833","6001"
"153163","142834","5799"
"153164","142835","5077"
"153165","142835","5079"
"153166","142836","6219"
"153167","142836","6220"
"153168","142838","5338"
"153169","142839","5338"
"153170","142840","5338"
"153171","142841","5799"
"153172","142843","5799"
"153173","142844","5799"
"153174","142845","5321"
"153175","142846","6075"
"153176","142846","6077"
"153177","142847","5552"
"153178","142850","5321"
"153179","142851","5264"
"153180","142853","4484"
"153181","142855","6015"
"153182","142855","6016"
"153183","142855","6017"
"153184","142856","5866"
"153185","142858","5077"
"153186","142858","5079"
"153187","142859","6001"
"153188","142860","6015"
"153189","142860","6016"
"153190","142860","6017"
"153191","142861","5338"
"153192","142863","4484"
"153193","142864","5742"
"153194","142865","4326"
"153195","142867","5596"
"153196","142869","4823"
"153197","142870","5321"
"153198","142872","5321"
"153199","142873","5264"
"153200","142874","6055"
"153201","142875","4823"
"153202","142876","6089"
"153203","142877","4819"
"153204","142878","6001"
"153205","142879","6043"
"153206","142880","5642"
"153207","142881","5494"
"153208","142882","5990"
"153209","142883","5901"
"153210","142884","6241"
"153211","142885","5941"
"153212","142886","6079"
"153213","142886","6080"
"153214","142887","5911"
"153215","142887","5912"
"153216","142888","5799"
"153217","142893","6187"
"153218","142893","6188"
"153219","142898","5473"
"153220","142898","5476"
"153221","142899","5727"
"153222","142899","5728"
"153223","142900","6158"
"153224","142900","6159"
"153225","142901","6235"
"153226","142901","6236"
"153227","142903","6227"
"153228","142903","6228"
"153229","142904","6001"
"153230","142905","5467"
"153231","142905","5470"
"153232","142905","5471"
"153233","142906","3811"
"153234","142907","5467"
"153235","142907","5470"
"153236","142907","5471"
"153237","142908","5467"
"153238","142908","5470"
"153239","142908","5471"
"153240","142909","5799"
"153241","142911","5338"
"153242","142912","6015"
"153243","142912","6016"
"153244","142912","6017"
"153245","142913","6187"
"153246","142913","6188"
"153247","142915","5467"
"153248","142915","5470"
"153249","142915","5471"
"153250","142917","5989"
"153251","142919","5799"
"153252","142920","6015"
"153253","142920","6016"
"153254","142920","6017"
"153255","142921","5993"
"153256","142921","6098"
"153257","142922","6241"
"153259","142924","6079"
"153260","142924","6080"
"153261","142925","4823"
"153262","142927","6219"
"153263","142927","6220"
"153264","142928","5321"
"153265","142930","5911"
"153266","142931","5077"
"153267","142931","5079"
"153268","142932","5077"
"153269","142932","5079"
"153270","142933","5724"
"153271","142933","5725"
"153272","142933","5726"
"153273","142934","5456"
"153274","142934","5457"
"153275","142935","5243"
"153276","142935","5245"
