"frp_id","fam_id","rce_id"
"17973","38005","12"
"17974","38005","13"
"17975","38005","14"
"17976","38005","15"
"17977","38005","16"
"17978","38017","1"
"17979","38017","2"
"17980","38017","3"
"17981","38017","4"
"17982","38017","5"
"17983","38017","6"
"17984","38017","7"
"17985","38017","8"
"17986","38017","9"
"17987","38017","10"
"17988","38017","11"
"17989","38017","12"
"17990","38017","13"
"17991","38017","14"
"17992","38017","15"
"17993","38017","16"
"17994","38071","3"
"17995","38071","4"
"17996","38071","2"
"17997","38071","10"
"17998","38071","11"
"17999","38071","13"
"18000","37825","1"
"18001","37825","2"
"18002","37825","3"
"18003","37825","4"
"18004","37825","5"
"18005","37825","6"
"18006","37825","7"
"18007","37825","8"
"18008","37825","9"
"18009","37825","10"
"18010","37825","11"
"18011","37825","12"
"18012","37825","13"
"18013","37825","14"
"18014","37825","15"
"18015","37825","16"
"18016","37848","1"
"18017","37848","2"
"18018","37848","3"
"18019","37848","4"
"18020","37848","5"
"18021","37848","6"
"18022","37848","7"
"18023","37848","8"
"18024","37848","9"
"18025","37848","10"
"18026","37848","11"
"18027","37848","12"
"18028","37848","13"
"18029","37848","14"
"18030","37848","15"
"18031","37848","16"
"18032","32136","8"
"18033","32136","11"
"18034","32136","4"
"18035","32136","13"
"18036","32136","15"
"18037","37378","1"
"18038","37378","2"
"18039","37378","3"
"18040","37378","4"
"18041","37378","5"
"18042","37378","6"
"18043","37378","7"
"18044","37378","8"
"18045","37378","9"
"18046","37378","10"
"18047","37378","11"
"18048","37378","12"
"18049","37378","13"
"18050","37378","14"
"18051","37378","15"
"18052","37378","16"
"18053","35221","1"
"18054","35221","2"
"18055","35221","3"
"18056","35221","4"
"18057","35221","5"
"18058","35221","6"
"18059","35221","7"
"18060","35221","8"
"18061","35221","9"
"18062","35221","10"
"18063","35221","11"
"18064","35221","12"
"18065","35221","13"
"18066","35221","14"
"18067","35221","15"
"18068","35221","16"
"18069","35934","3"
"18070","35934","4"
"18071","35934","13"
"18072","36878","3"
"18074","36878","13"
"18075","38296","1"
"18076","38296","2"
"18077","38296","3"
"18078","38296","4"
"18079","38296","5"
"18080","38296","6"
"18081","38296","7"
"18082","38296","8"
"18083","38296","9"
"18084","38296","10"
"18085","38296","11"
"18086","38296","12"
"18087","38296","13"
"18088","38296","14"
"18089","38296","15"
"18090","37783","1"
"18091","37783","2"
"18092","37783","3"
"18093","37783","4"
"18094","37783","5"
"18095","37783","6"
"18096","37783","7"
"18097","37783","8"
"18098","37783","9"
"18099","37783","10"
"18100","37783","11"
"18101","37783","12"
"18102","37783","13"
"18103","37783","14"
"18104","37783","15"
"18105","37783","16"
"18106","36166","1"
"18107","36166","2"
"18108","36166","3"
"18109","36166","4"
"18110","36166","5"
"18111","36166","6"
"18112","36166","7"
"18113","36166","8"
"18114","36166","9"
"18115","36166","10"
"18116","36166","11"
"18117","36166","12"
"18118","36166","13"
"18119","36166","14"
"18120","36166","15"
"18121","36166","16"
"18122","36987","2"
"18123","36987","3"
"18124","36987","4"
"18125","36987","7"
"18126","36987","10"
"18127","36987","11"
"18128","36987","13"
"18129","38032","1"
"18130","38032","2"
"18131","38032","3"
"18132","38032","4"
"18133","38032","5"
"18134","38032","6"
"18135","38032","7"
"18136","38032","8"
"18137","38032","9"
"18138","38032","10"
"18139","38032","11"
"18140","38032","12"
"18141","38032","13"
"18142","38032","14"
"18143","38032","15"
"18144","38032","16"
"18145","33141","1"
"18146","33141","2"
"18147","33141","3"
"18148","33141","4"
"18149","33141","5"
"18150","33141","6"
"18151","33141","7"
"18152","33141","8"
"18153","33141","9"
"18154","33141","10"
"18155","33141","11"
"18156","33141","12"
"18157","33141","13"
"18158","33141","14"
"18159","33141","15"
"18160","33141","16"
"18161","37828","8"
"18179","38016","13"
"18180","34218","3"
"18181","38438","1"
"18182","38438","2"
"18183","38438","3"
"18184","38438","4"
"18185","38438","5"
"18186","38438","6"
"18187","38438","7"
"18188","38438","8"
"18189","38438","9"
"18190","38438","10"
"18191","38438","11"
"18192","38438","12"
"18193","38438","13"
"18194","38438","14"
"18195","38438","15"
"18196","38438","16"
"18197","37478","1"
"18198","37478","2"
"18199","37478","3"
"18200","37478","4"
"18201","37478","5"
"18202","37478","6"
"18203","37478","7"
"18204","37478","8"
"18205","37478","9"
"18206","37478","10"
"18207","37478","11"
"18208","37478","12"
"18209","37478","13"
"18210","37478","14"
"18211","37478","15"
"18212","37478","16"
"18213","37215","3"
"18214","37215","4"
"18215","37215","13"
"18216","38016","3"
"18218","38016","10"
"18219","38016","14"
"18220","33036","1"
"18221","33036","4"
"18222","33036","5"
"18223","33036","6"
"18224","33036","7"
"18225","33036","8"
"18226","33036","9"
"18227","33036","10"
"18228","33036","11"
"18229","33036","12"
"18230","33036","13"
"18231","33036","14"
"18232","33036","15"
"18233","35843","2"
"18234","37525","1"
"18235","37525","2"
"18236","37525","3"
"18237","37525","4"
"18238","37525","5"
"18239","37525","6"
"18240","37525","7"
"18241","37525","8"
"18242","37525","9"
"18243","37525","10"
"18244","37525","11"
"18245","37525","12"
"18246","37525","13"
"18247","37525","14"
"18248","37525","15"
"18249","37525","16"
"18250","31130","1"
"18251","31130","2"
"18252","31130","3"
"18253","31130","4"
"18254","31130","5"
"18255","31130","6"
"18256","31130","7"
"18257","31130","8"
"18258","31130","9"
"18259","31130","10"
"18260","31130","11"
"18261","31130","12"
"18262","31130","13"
"18263","31130","14"
"18264","31130","15"
"18265","31130","16"
"18266","38001","1"
"18267","38001","2"
"18268","38001","3"
"18269","38001","4"
"18270","38001","5"
"18271","38001","6"
"18272","38001","7"
"18273","38001","8"
"18274","38001","9"
"18275","38001","10"
"18276","38001","11"
"18277","38001","12"
"18278","38001","13"
"18279","38001","14"
"18280","38001","15"
"18281","38001","16"
"18282","23559","3"
"18283","23559","4"
"18284","23559","13"
"18285","24836","1"
"18286","24836","2"
"18287","24836","3"
"18288","24836","4"
"18289","24836","5"
"18290","24836","6"
"18291","24836","7"
"18292","24836","8"
"18293","24836","9"
"18294","24836","10"
"18295","24836","11"
"18296","24836","12"
"18297","24836","13"
"18298","24836","14"
"18299","24836","15"
"18300","24836","16"
"18301","38760","1"
"18302","38760","2"
"18303","38760","3"
"18304","38760","4"
"18305","38760","5"
"18306","38760","6"
"18307","38760","7"
"18308","38760","8"
"18309","38760","9"
"18310","38760","10"
"18311","38760","11"
"18312","38760","12"
"18313","38760","13"
"18314","38760","14"
"18315","38760","15"
"18316","38760","16"
"18317","37801","2"
"18319","37801","10"
"18320","37801","11"
"18321","37801","12"
"18322","37801","6"
"18323","36407","3"
"18324","36407","4"
"18325","36407","13"
"18326","38493","1"
"18327","38493","2"
"18328","38493","3"
"18329","38493","4"
"18330","38493","5"
"18331","38493","6"
"18332","38493","7"
"18333","38493","8"
"18334","38493","9"
"18335","38493","10"
"18336","38493","11"
"18337","38493","12"
"18338","38493","13"
"18339","38493","14"
"18340","38493","15"
"18341","38493","16"
"18342","37888","1"
"18343","37888","2"
"18344","37888","3"
"18345","37888","4"
"18346","37888","5"
"18347","37888","6"
"18348","37888","7"
"18349","37888","8"
"18350","37888","9"
"18351","37888","10"
"18352","37888","11"
"18353","37888","12"
"18354","37888","13"
"18355","37888","14"
"18356","37888","15"
"18357","37888","16"
"18358","24938","1"
"18359","24938","2"
"18360","24938","3"
"18361","24938","4"
"18362","24938","5"
"18363","24938","6"
"18364","24938","7"
"18365","24938","8"
"18366","24938","9"
"18367","24938","10"
"18368","24938","11"
"18369","24938","12"
"18370","24938","13"
"18371","24938","14"
"18372","24938","15"
"18373","24938","16"
"18374","37441","1"
"18375","37441","2"
"18376","37441","3"
"18377","37441","4"
"18378","37441","5"
"18379","37441","6"
"18380","37441","7"
"18381","37441","8"
"18382","37441","9"
"18383","37441","10"
"18384","37441","11"
"18385","37441","12"
"18386","37441","13"
"18387","37441","14"
"18388","37441","15"
"18389","37441","16"
"18390","37245","1"
"18391","37245","2"
"18392","37245","3"
"18393","37245","4"
"18394","37245","5"
"18395","37245","6"
"18396","37245","7"
"18397","37245","8"
"18398","37245","9"
"18399","37245","10"
"18400","37245","11"
"18401","37245","12"
"18402","37245","13"
"18403","37245","14"
"18404","37245","15"
"18405","37245","16"
"18406","35561","3"
"18407","38857","1"
"18408","38857","2"
"18409","38857","3"
"18410","38857","4"
"18411","38857","5"
"18412","38857","6"
"18413","38857","7"
"18414","38857","8"
"18415","38857","9"
"18416","38857","10"
"18417","38857","11"
"18418","38857","12"
"18419","38857","13"
"18420","38857","14"
"18421","38857","15"
"18422","38857","16"
"18423","38900","1"
"18424","38900","2"
"18425","38900","3"
"18426","38900","4"
"18427","38900","5"
"18428","38900","6"
"18429","38900","7"
"18430","38900","8"
"18431","38900","9"
"18432","38900","10"
"18433","38900","11"
"18434","38900","12"
"18435","38900","13"
"18436","38900","14"
"18437","38900","15"
"18438","38900","16"
"18439","35335","1"
"18440","35335","2"
"18441","35335","3"
"18442","35335","4"
"18443","35335","5"
"18444","35335","6"
"18445","35335","7"
"18446","35335","8"
"18447","35335","9"
"18448","35335","10"
"18449","35335","11"
"18450","35335","12"
"18451","35335","13"
"18452","35335","14"
"18453","35335","15"
"18454","35335","16"
"18455","32352","1"
"18456","32352","2"
"18457","32352","3"
"18458","32352","4"
"18459","32352","5"
"18460","32352","6"
"18461","32352","7"
"18462","32352","8"
"18463","32352","9"
"18464","32352","10"
"18465","32352","11"
"18466","32352","12"
"18467","32352","13"
"18468","32352","14"
"18469","32352","15"
"18470","32352","16"
"18471","37823","1"
"18472","37823","2"
"18473","37823","3"
"18474","37823","4"
"18475","37823","5"
"18476","37823","6"
"18477","37823","7"
"18478","37823","8"
"18479","37823","9"
"18480","37823","10"
"18481","37823","11"
"18482","37823","12"
"18483","37823","13"
"18484","37823","14"
"18485","37823","15"
"18486","37823","16"
"18487","37722","1"
"18488","37722","2"
"18489","37722","3"
"18490","37722","4"
"18491","37722","5"
"18492","37722","6"
"18493","37722","7"
"18494","37722","8"
"18495","37722","9"
"18496","37722","10"
"18497","37722","11"
"18498","37722","12"
"18499","37722","13"
"18500","37722","14"
"18501","37722","15"
"18502","37722","16"
"18503","38569","4"
"18504","38569","13"
"18505","32605","1"
"18506","32605","2"
"18507","32605","3"
"18508","32605","4"
"18509","32605","5"
"18510","32605","6"
"18511","32605","7"
"18512","32605","8"
"18513","32605","9"
"18514","32605","10"
"18515","32605","11"
"18516","32605","12"
"18517","32605","13"
"18518","32605","14"
"18519","32605","15"
"18520","32605","16"
"18521","35590","1"
"18522","35590","2"
"18523","35590","3"
"18524","35590","4"
"18525","35590","5"
"18526","35590","6"
"18527","35590","7"
"18528","35590","8"
"18529","35590","9"
"18530","35590","10"
"18531","35590","11"
"18532","35590","12"
"18533","35590","13"
"18534","35590","14"
"18535","35590","15"
"18536","35590","16"
"18537","37137","1"
"18538","37137","2"
"18539","37137","3"
"18540","37137","4"
"18541","37137","5"
"18542","37137","6"
"18543","37137","7"
"18544","37137","8"
"18545","37137","9"
"18546","37137","10"
"18547","37137","11"
"18548","37137","12"
"18549","37137","13"
"18550","37137","14"
"18551","37137","15"
"18552","37137","16"
"18553","37279","3"
"18554","35401","1"
"18555","35401","2"
"18556","35401","3"
"18557","35401","4"
"18558","35401","5"
"18559","35401","6"
"18560","35401","7"
"18561","35401","8"
"18562","35401","9"
"18563","35401","10"
"18564","35401","11"
"18565","35401","12"
"18566","35401","13"
"18567","35401","14"
"18568","35401","15"
"18569","35401","16"
"18570","19483","1"
"18571","19483","2"
"18572","19483","3"
"18573","19483","4"
"18574","19483","5"
"18575","19483","6"
"18576","19483","7"
"18577","19483","8"
"18578","19483","9"
"18579","19483","10"
"18580","19483","11"
"18581","19483","12"
"18582","19483","13"
"18583","19483","14"
"18584","19483","15"
"18585","19483","16"
"18586","38016","4"
"18587","38016","2"
"18588","37613","1"
"18589","37613","2"
"18590","37613","3"
"18591","37613","4"
"18592","37613","5"
"18593","37613","6"
"18594","37613","7"
"18595","37613","8"
"18596","37613","9"
"18597","37613","10"
"18598","37613","11"
"18599","37613","12"
"18600","37613","13"
"18601","37613","14"
"18602","37613","15"
"18603","37613","16"
"18604","37509","1"
"18605","37509","2"
"18606","37509","3"
"18607","37509","4"
"18608","37509","5"
"18609","37509","6"
"18610","37509","7"
"18611","37509","8"
"18612","37509","9"
"18613","37509","10"
"18614","37509","11"
"18615","37509","12"
"18616","37509","13"
"18617","37509","14"
"18618","37509","15"
"18619","37509","16"
"18620","39111","1"
"18621","39111","2"
"18622","39111","3"
"18623","39111","4"
"18624","39111","5"
"18625","39111","6"
"18626","39111","7"
"18627","39111","8"
"18628","39111","9"
"18629","39111","10"
"18630","39111","11"
"18631","39111","12"
"18632","39111","13"
"18633","39111","14"
"18634","39111","15"
"18635","39111","16"
"18652","35356","3"
"18653","37412","1"
"18654","37412","2"
"18655","37412","3"
"18656","37412","4"
"18657","37412","5"
"18658","37412","6"
"18659","37412","7"
"18660","37412","8"
"18661","37412","9"
"18662","37412","10"
"18663","37412","11"
"18664","37412","12"
"18665","37412","13"
"18666","37412","14"
"18667","37412","15"
"18668","11822","3"
"18669","39209","2"
"18670","39209","3"
"18671","39209","4"
"18672","39209","11"
"18673","39209","10"
"18674","39209","13"
"18675","37776","2"
"18676","37776","3"
"18677","37776","4"
"18678","37776","5"
"18679","37776","10"
"18680","37776","11"
"18681","37776","12"
"18682","37776","13"
"18683","37776","14"
"18684","37776","15"
"18685","35838","1"
"18686","35838","2"
"18687","35838","3"
"18688","35838","4"
"18689","35838","5"
"18690","35838","6"
"18691","35838","7"
"18692","35838","8"
"18693","35838","9"
"18694","35838","10"
"18695","35838","11"
"18696","35838","12"
"18697","35838","13"
"18698","35838","14"
"18699","35838","15"
"18700","35838","16"
"18701","39129","3"
"18703","38915","3"
"18704","38915","13"
"18705","38608","1"
"18706","38608","2"
"18707","38608","3"
"18708","38608","4"
"18709","38608","5"
"18710","38608","6"
"18711","38608","7"
"18712","38608","8"
"18713","38608","9"
"18714","38608","10"
"18715","38608","11"
"18716","38608","12"
"18717","38608","13"
"18718","38608","14"
"18719","38608","15"
"18720","38608","16"
"18737","39236","3"
"18738","39236","4"
"18739","39236","13"
"18740","35336","3"
"18741","35336","4"
"18742","35336","5"
"18743","35336","13"
"18744","35336","14"
"18745","35336","15"
"18746","37529","1"
"18747","37529","2"
"18748","37529","3"
"18749","37529","4"
"18750","37529","5"
"18751","37529","6"
"18752","37529","7"
"18753","37529","8"
"18754","37529","9"
"18755","37529","10"
"18756","37529","11"
"18757","37529","12"
"18758","37529","13"
"18759","37529","14"
"18760","37529","15"
"18761","37529","16"
"18762","39266","3"
"18763","39266","4"
"18764","39266","13"
"18765","39271","1"
"18766","39271","2"
"18767","39271","3"
"18768","39271","4"
"18769","39271","5"
"18770","39271","6"
"18771","39271","7"
"18772","39271","8"
"18773","39271","9"
"18774","39271","10"
"18775","39271","11"
"18776","39271","12"
"18777","39271","13"
"18778","39271","14"
"18779","39271","15"
"18780","39271","16"
"18781","33143","1"
"18782","33143","2"
"18783","33143","3"
"18784","33143","4"
"18785","33143","5"
"18786","33143","6"
"18787","33143","7"
"18788","33143","8"
"18789","33143","9"
"18790","33143","10"
"18791","33143","11"
"18792","33143","12"
"18793","33143","13"
"18794","33143","14"
"18795","33143","15"
"18796","33143","16"
"18797","39285","3"
"18798","39285","4"
"18799","39285","13"
"18800","37766","3"
"18802","38144","1"
"18803","38144","2"
"18804","38144","3"
"18805","38144","4"
"18806","38144","5"
"18807","38144","6"
"18808","38144","7"
"18809","38144","8"
"18810","38144","9"
"18811","38144","10"
"18812","38144","11"
"18813","38144","12"
"18814","38144","13"
"18815","38144","14"
"18816","38144","15"
"18817","38144","16"
"18818","36540","1"
"18819","36540","2"
"18820","36540","3"
"18821","36540","4"
"18822","36540","5"
"18823","36540","6"
"18824","36540","7"
"18825","36540","8"
"18826","36540","9"
"18827","36540","10"
"18828","36540","11"
"18829","36540","12"
"18830","36540","13"
"18831","36540","14"
"18832","36540","15"
"18833","36540","16"
"18834","39338","1"
"18835","39338","2"
"18836","39338","3"
"18837","39338","4"
"18838","39338","5"
"18839","39338","6"
"18840","39338","7"
"18841","39338","8"
"18842","39338","9"
"18843","39338","10"
"18844","39338","11"
"18845","39338","12"
"18846","39338","13"
"18847","39338","14"
"18848","39338","15"
"18849","39338","16"
"18850","39341","2"
"18851","39341","3"
"18852","39341","4"
"18853","39341","10"
"18854","39341","11"
"18855","39341","13"
"18856","39357","4"
"18857","39357","7"
"18858","39357","8"
"18859","39357","13"
"18860","39357","1"
"18861","39357","3"
"18862","39357","5"
"18863","39357","6"
"18864","39357","9"
"18865","39357","10"
"18866","39357","11"
"18867","39357","12"
"18868","39357","14"
"18869","39357","15"
"18870","39357","2"
"18871","33459","2"
"18872","33459","3"
"18873","33459","4"
"18874","33459","10"
"18875","33459","11"
"18876","33459","13"
"18877","35652","1"
"18878","35652","2"
"18879","35652","3"
"18880","35652","4"
"18881","35652","5"
"18882","35652","6"
"18883","35652","7"
"18884","35652","8"
"18885","35652","9"
"18886","35652","10"
"18887","35652","11"
"18888","35652","12"
"18889","35652","13"
"18890","35652","14"
"18891","35652","15"
"18892","35652","16"
"18893","37690","1"
"18894","37690","2"
"18895","37690","3"
"18896","37690","4"
"18897","37690","5"
"18898","37690","6"
"18899","37690","7"
"18900","37690","8"
"18901","37690","9"
"18902","37690","10"
"18903","37690","11"
"18904","37690","12"
"18905","37690","13"
"18906","37690","14"
"18907","37690","15"
"18908","37690","16"
"18909","39257","1"
"18910","39257","2"
"18911","39257","3"
"18912","39257","4"
"18913","39257","5"
"18914","39257","6"
"18915","39257","7"
"18916","39257","8"
"18917","39257","9"
"18918","39257","10"
"18919","39257","11"
"18920","39257","12"
"18921","39257","13"
"18922","39257","14"
"18923","39257","15"
"18924","39257","16"
"18925","39406","1"
"18926","39406","2"
"18927","39406","3"
"18928","39406","4"
"18929","39406","5"
"18930","39406","6"
"18931","39406","7"
"18932","39406","8"
"18933","39406","9"
"18934","39406","10"
"18935","39406","11"
"18936","39406","12"
"18937","39406","13"
"18938","39406","14"
"18939","39406","15"
"18940","39406","16"
"18941","39427","2"
"18942","39427","3"
"18943","39427","4"
"18944","39427","10"
"18945","39427","11"
"18946","39427","13"
"18947","38187","1"
"18948","38187","2"
"18949","38187","3"
"18950","38187","4"
"18951","38187","5"
"18952","38187","6"
"18953","38187","7"
"18954","38187","8"
"18955","38187","9"
"18956","38187","10"
"18957","38187","11"
"18958","38187","12"
"18959","38187","13"
"18960","38187","14"
"18961","38187","15"
"18962","38187","16"
"18963","39480","3"
"18964","36882","1"
"18965","36882","2"
"18966","36882","3"
"18967","36882","4"
"18968","36882","5"
"18969","36882","6"
"18970","36882","7"
"18971","36882","8"
"18972","36882","9"
"18973","36882","10"
"18974","36882","11"
"18975","36882","12"
"18976","36882","13"
"18977","36882","14"
"18978","36882","15"
"18979","36882","16"
"18980","33167","1"
"18981","33167","3"
"18982","33167","4"
"18983","33167","7"
"18984","33167","8"
"18985","33167","13"
"18986","1679","3"
"18987","1679","4"
"18988","1679","13"
"18989","36552","1"
"18990","36552","2"
"18991","36552","3"
"18992","36552","4"
"18993","36552","5"
"18994","36552","6"
"18995","36552","7"
"18996","36552","8"
"18997","36552","9"
"18998","36552","10"
"18999","36552","11"
"19000","36552","12"
"19001","36552","13"
"19002","36552","14"
"19003","36552","15"
"19004","36552","16"
"19005","37753","3"
"19006","37753","4"
"19007","37753","13"
"19008","31209","13"
"19009","39249","1"
"19010","39249","2"
"19011","39249","3"
"19012","39249","4"
"19013","39249","5"
"19014","39249","6"
"19015","39249","7"
"19016","39249","8"
"19017","39249","9"
"19018","39249","10"
"19019","39249","11"
"19020","39249","12"
"19021","39249","13"
"19022","39249","14"
"19023","39249","15"
"19024","39249","16"
"19025","35966","3"
"19026","35966","4"
"19027","35966","13"
"19028","33070","1"
"19029","33070","2"
"19030","33070","3"
"19031","33070","4"
"19032","33070","5"
"19033","33070","6"
"19034","33070","7"
"19035","33070","8"
"19036","33070","9"
"19037","33070","10"
"19038","33070","11"
"19039","33070","12"
"19040","33070","13"
"19041","33070","14"
"19042","33070","15"
"19043","33070","16"
"19044","37665","1"
"19045","37665","2"
"19046","37665","3"
"19047","37665","4"
"19048","37665","5"
"19049","37665","6"
"19050","37665","7"
"19051","37665","8"
"19052","37665","9"
"19053","37665","10"
"19054","37665","11"
"19055","37665","12"
"19056","37665","13"
"19057","37665","14"
"19058","37665","15"
"19059","37665","16"
"19060","39586","1"
"19061","39586","2"
"19062","39586","3"
"19063","39586","4"
"19064","39586","5"
"19065","39586","6"
"19066","39586","7"
"19067","39586","8"
"19068","39586","9"
"19069","39586","10"
"19070","39586","11"
"19071","39586","12"
"19072","39586","13"
"19073","39586","14"
"19074","39586","15"
"19075","39586","16"
"19076","37619","3"
"19078","37619","13"
"19079","31065","1"
"19080","31065","2"
"19081","31065","3"
"19082","31065","4"
"19083","31065","5"
"19084","31065","6"
"19085","31065","7"
"19086","31065","8"
"19087","31065","9"
"19088","31065","10"
"19089","31065","11"
"19090","31065","12"
"19091","31065","13"
"19092","31065","14"
"19093","31065","15"
"19094","31065","16"
"19095","34455","3"
"19096","34455","10"
"19097","34455","13"
"19098","34455","4"
"19099","34455","11"
"19100","34455","14"
"19101","36762","3"
"19102","36762","7"
"19103","36762","10"
"19104","36762","13"
"19105","36762","14"
"19108","37517","3"
"19109","37517","4"
"19110","37517","5"
"19118","37517","13"
"19119","37517","14"
"19120","37517","15"
"19121","37517","16"
"19122","22407","1"
"19123","22407","2"
"19124","22407","3"
"19125","22407","4"
"19126","22407","5"
"19127","22407","6"
"19128","22407","7"
"19129","22407","8"
"19130","22407","9"
"19131","22407","10"
"19132","22407","11"
"19133","22407","12"
"19134","22407","13"
"19135","22407","14"
"19136","22407","15"
"19137","22407","16"
"19138","28529","1"
"19139","28529","6"
"19140","28529","7"
"19141","28529","8"
"19142","28529","9"
"19143","32840","1"
"19144","32840","2"
"19145","32840","3"
"19146","32840","4"
"19147","32840","5"
"19148","32840","6"
"19149","32840","7"
"19150","32840","8"
"19151","32840","9"
"19152","32840","10"
"19153","32840","11"
"19154","32840","12"
"19155","32840","13"
"19156","32840","14"
"19157","32840","15"
"19158","32840","16"
"19159","37756","1"
"19160","37756","2"
"19161","37756","3"
"19162","37756","4"
"19163","37756","5"
"19164","37756","6"
"19165","37756","7"
"19166","37756","8"
"19167","37756","9"
"19168","37756","10"
"19169","37756","11"
"19170","37756","12"
"19171","37756","13"
"19172","37756","14"
"19173","37756","15"
"19174","37756","16"
"19175","39759","1"
"19176","39759","2"
"19177","39759","3"
"19178","39759","4"
"19179","39759","5"
"19180","39759","6"
"19181","39759","7"
"19182","39759","8"
"19183","39759","9"
"19184","39759","10"
"19185","39759","11"
"19186","39759","12"
"19187","39759","13"
"19188","39759","14"
"19189","39759","15"
"19190","39759","16"
"19191","34860","1"
"19192","34860","2"
"19193","34860","3"
"19194","34860","4"
"19195","34860","5"
"19196","34860","6"
"19197","34860","7"
"19198","34860","8"
"19199","34860","9"
"19200","34860","10"
"19201","34860","11"
"19202","34860","12"
"19203","34860","13"
"19204","34860","14"
"19205","34860","15"
"19206","34860","16"
"19207","37959","3"
"19208","37959","7"
"19209","37959","10"
"19210","37959","13"
"19211","37959","14"
"19212","28529","4"
"19213","28529","13"
"19214","37163","1"
"19215","37163","6"
"19216","37163","7"
"19217","37163","8"
"19218","37163","9"
"19219","38697","1"
"19220","38697","2"
"19221","38697","3"
"19222","38697","4"
"19223","38697","5"
"19224","38697","6"
"19225","38697","7"
"19226","38697","8"
"19227","38697","9"
"19228","38697","10"
"19229","38697","11"
"19230","38697","12"
"19231","38697","13"
"19232","38697","14"
"19233","38697","15"
"19234","38697","16"
"19235","28284","3"
"19236","28284","10"
"19237","28284","13"
"19238","37532","1"
"19239","37532","2"
"19240","37532","3"
"19241","37532","4"
"19242","37532","5"
"19243","37532","6"
"19244","37532","7"
"19245","37532","8"
"19246","37532","9"
"19247","37532","10"
"19248","37532","11"
"19249","37532","12"
"19250","37532","13"
"19251","37532","14"
"19252","37532","15"
"19253","37532","16"
"19254","34459","1"
"19255","34459","2"
"19256","34459","3"
"19257","34459","4"
"19258","34459","5"
"19259","34459","6"
"19260","34459","7"
"19261","34459","8"
"19262","34459","9"
"19263","34459","10"
"19264","34459","11"
"19265","34459","12"
"19266","34459","13"
"19267","34459","14"
"19268","34459","15"
"19269","34459","16"
"19270","33788","1"
"19271","33788","2"
"19272","33788","3"
"19273","33788","4"
"19274","33788","5"
"19275","33788","6"
"19276","33788","7"
"19277","33788","8"
"19278","33788","9"
"19279","33788","10"
"19280","33788","11"
"19281","33788","12"
"19282","33788","13"
"19283","33788","14"
"19284","33788","15"
"19285","33788","16"
"19286","39872","2"
"19287","39872","3"
"19288","39872","10"
"19289","39877","1"
"19290","39877","2"
"19291","39877","3"
"19292","39877","4"
"19293","39877","5"
"19294","39877","6"
"19295","39877","7"
"19296","39877","8"
"19297","39877","9"
"19298","39877","10"
"19299","39877","11"
"19300","39877","12"
"19301","39877","13"
"19302","39877","14"
"19303","39877","15"
"19304","39877","16"
"19305","31024","1"
"19306","31024","2"
"19307","31024","3"
"19308","31024","4"
"19309","31024","5"
"19310","31024","6"
"19311","31024","7"
"19312","31024","8"
"19313","31024","9"
"19314","31024","10"
"19315","31024","11"
"19316","31024","12"
"19317","31024","13"
"19318","31024","14"
"19319","31024","15"
"19320","31024","16"
"19321","39964","1"
"19322","39964","2"
"19323","39964","3"
"19324","39964","4"
"19325","39964","5"
"19326","39964","6"
"19327","39964","7"
"19328","39964","8"
"19329","39964","9"
"19330","39964","10"
"19331","39964","11"
"19332","39964","12"
"19333","39964","13"
"19334","39964","14"
"19335","39964","15"
"19336","39964","16"
"19337","23734","1"
"19338","23734","2"
"19339","23734","3"
"19340","23734","4"
"19341","23734","5"
"19342","23734","6"
"19343","23734","7"
"19344","23734","8"
"19345","23734","9"
"19346","23734","10"
"19347","23734","11"
"19348","23734","12"
"19349","23734","13"
"19350","23734","14"
"19351","23734","15"
"19352","23734","16"
"19353","39894","1"
"19354","39894","2"
"19355","39894","3"
"19356","39894","4"
"19357","39894","5"
"19358","39894","6"
"19359","39894","7"
"19360","39894","8"
"19361","39894","9"
"19362","39894","10"
"19363","39894","11"
"19364","39894","12"
"19365","39894","13"
"19366","39894","14"
"19367","39894","15"
"19368","39894","16"
"19369","37185","2"
"19370","37185","3"
"19371","37185","4"
"19372","37185","5"
"19373","37185","10"
"19374","37185","11"
"19375","37185","12"
"19376","37185","13"
"19377","37185","14"
"19378","37185","15"
"19379","38919","1"
"19380","38919","7"
"19381","38919","8"
"19382","40123","1"
"19383","40123","2"
"19384","40123","3"
"19385","40123","4"
"19386","40123","5"
"19387","40123","6"
"19388","40123","7"
"19389","40123","8"
"19390","40123","9"
"19391","40123","10"
"19392","40123","11"
"19393","40123","12"
"19394","40123","13"
"19395","40123","14"
"19396","40123","15"
"19397","40123","16"
"19398","38845","1"
"19399","23476","1"
"19400","23476","6"
"19401","23476","7"
"19402","23476","8"
"19403","23476","9"
"19404","40104","2"
"19405","40104","3"
"19406","40104","4"
"19407","40104","5"
"19408","40104","10"
"19409","40104","11"
"19410","40104","12"
"19411","40104","13"
"19412","40104","14"
"19413","40104","15"
"19414","39324","3"
"19415","32550","1"
"19416","32550","2"
"19417","32550","3"
"19418","32550","4"
"19419","32550","5"
"19420","32550","6"
"19421","32550","7"
"19422","32550","8"
"19423","32550","9"
"19424","32550","10"
"19425","32550","11"
"19426","32550","12"
"19427","32550","13"
"19428","32550","14"
"19429","32550","15"
"19430","32550","16"
"19431","37863","1"
"19432","37863","2"
"19433","37863","3"
"19434","37863","4"
